timestamp,pair,atr,entry_price,method,position_size,risk_amount,portfolio_exposure,margin_used_pct,decision_reason
2024-01-01 19:00:00,EURUSD,1661664.9443808838,-200.9376226866488,equity_%,-6.062166837381228e-06,2024.102969479274,1.2036120800184395e-06,2.407224160036879e-08,"Method: equity_%, ATR: 1661664.94, Risk: 2024.10"
2024-01-01 20:00:00,EURUSD,2318645.619365986,-152.2468137008613,equity_%,-5.732368849932821e-06,2023.562935039154,8.62572522206685e-07,1.72514504441337e-08,"Method: equity_%, ATR: 2318645.62, Risk: 2023.56"
2024-01-01 21:00:00,EURUSD,3098181.464905332,-70.80973014624871,equity_%,-9.230532675788085e-06,2025.0071209221974,6.455399797122962e-07,1.2910799594245924e-08,"Method: equity_%, ATR: 3098181.46, Risk: 2025.01"
2024-01-01 22:00:00,EURUSD,4459489.503317578,-352.9363804891723,equity_%,-1.2857242387989495e-06,2023.6220592019336,4.4848182701453314e-07,8.969636540290663e-09,"Method: equity_%, ATR: 4459489.50, Risk: 2023.62"
2024-01-01 23:00:00,EURUSD,1919282.6392952458,-472.6180241795793,equity_%,-2.231814882622462e-06,2024.4515359474422,1.042056005224115e-06,2.08411201044823e-08,"Method: equity_%, ATR: 1919282.64, Risk: 2024.45"
2024-01-02 00:00:00,EURUSD,1983110.3682896695,-368.88818300261926,equity_%,-2.7724805592091147e-06,2028.1970089708277,1.0085167381404481e-06,2.0170334762808963e-08,"Method: equity_%, ATR: 1983110.37, Risk: 2028.20"
2024-01-02 01:00:00,EURUSD,1528187.9461360245,-318.47307595715404,equity_%,-4.163431402085725e-06,2026.2867557336458,1.3087395467664417e-06,2.6174790935328833e-08,"Method: equity_%, ATR: 1528187.95, Risk: 2026.29"
2024-01-02 02:00:00,EURUSD,1929404.9246829643,-187.07937142312446,equity_%,-5.6138387665333035e-06,2026.325547497712,1.036589040700534e-06,2.073178081401068e-08,"Method: equity_%, ATR: 1929404.92, Risk: 2026.33"
2024-01-02 03:00:00,EURUSD,3036315.2351787845,-33.646598085463154,equity_%,-1.9864398930511446e-05,2029.3803347276669,6.586931346350261e-07,1.3173862692700523e-08,"Method: equity_%, ATR: 3036315.24, Risk: 2029.38"
2024-01-02 04:00:00,EURUSD,3211805.0288931523,96.7136722492694,equity_%,6.517969929440073e-06,2024.6474003826252,6.227028048116724e-07,1.2454056096233448e-08,"Method: equity_%, ATR: 3211805.03, Risk: 2024.65"
2024-01-02 05:00:00,EURUSD,1438900.6853604456,93.32983718367468,equity_%,1.5129036762078489e-05,2031.7141524918231,1.389949994706548e-06,2.7798999894130963e-08,"Method: equity_%, ATR: 1438900.69, Risk: 2031.71"
2024-01-02 06:00:00,EURUSD,1737708.340880457,-10.7132591063923,equity_%,-0.00010938402871549028,2036.349926233916,1.1509411291578688e-06,2.3018822583157377e-08,"Method: equity_%, ATR: 1737708.34, Risk: 2036.35"
2024-01-02 07:00:00,EURUSD,2183920.3386785784,-124.19517848178764,equity_%,-7.496283989351994e-06,2033.234919493204,9.157843189510005e-07,1.831568637902001e-08,"Method: equity_%, ATR: 2183920.34, Risk: 2033.23"
2024-01-02 08:00:00,EURUSD,1379045.6534645648,-114.35896063204927,equity_%,-1.2862030644159815e-05,2028.4223320934086,1.4502783102034486e-06,2.9005566204068977e-08,"Method: equity_%, ATR: 1379045.65, Risk: 2028.42"
2024-01-02 09:00:00,EURUSD,3745825.1656514555,-206.4952999437142,equity_%,-2.624464826310054e-06,2030.0111848554109,5.339277493086546e-07,1.0678554986173093e-08,"Method: equity_%, ATR: 3745825.17, Risk: 2030.01"
2024-01-02 10:00:00,EURUSD,4739778.922087134,152.19088867707546,equity_%,2.8115993250720307e-06,2028.1504522677046,4.219606088967778e-07,8.439212177935556e-09,"Method: equity_%, ATR: 4739778.92, Risk: 2028.15"
2024-01-02 11:00:00,EURUSD,1415192.8433019198,246.60636224375844,equity_%,5.823956437138351e-06,2032.5349321382996,1.4132349590841707e-06,2.8264699181683417e-08,"Method: equity_%, ATR: 1415192.84, Risk: 2032.53"
2024-01-02 12:00:00,EURUSD,2057939.0689314394,105.0826780387981,equity_%,9.411244668649309e-06,2035.2169386246946,9.718460717296536e-07,1.943692143459307e-08,"Method: equity_%, ATR: 2057939.07, Risk: 2035.22"
2024-01-02 13:00:00,EURUSD,1130607.9386480928,123.4193444197088,equity_%,1.4598704828115943e-05,2037.0870756737065,1.7689598061654065e-06,3.537919612330813e-08,"Method: equity_%, ATR: 1130607.94, Risk: 2037.09"
2024-01-02 14:00:00,EURUSD,2829663.8926085224,318.54256639924154,equity_%,2.259760060522417e-06,2036.8763065186356,7.067977243602251e-07,1.4135954487204504e-08,"Method: equity_%, ATR: 2829663.89, Risk: 2036.88"
2024-01-02 15:00:00,EURUSD,1609313.333969153,270.08241920522266,equity_%,4.700769149023899e-06,2043.1763294380037,1.242766065367315e-06,2.4855321307346305e-08,"Method: equity_%, ATR: 1609313.33, Risk: 2043.18"
2024-01-02 16:00:00,EURUSD,3504364.829641415,33.82858020582958,equity_%,1.7266778817433288e-05,2046.9366857401687,5.70716833784869e-07,1.141433667569738e-08,"Method: equity_%, ATR: 3504364.83, Risk: 2046.94"
2024-01-02 17:00:00,EURUSD,682225.3060030681,2.5146083951538003,equity_%,0.0011951098508329407,2050.246183167231,2.931582839864644e-06,5.863165679729288e-08,"Method: equity_%, ATR: 682225.31, Risk: 2050.25"
2024-01-02 18:00:00,EURUSD,1764021.7878835246,-22.236374792265636,equity_%,-5.2398286600265576e-05,2055.346351061113,1.1337728443817025e-06,2.2675456887634055e-08,"Method: equity_%, ATR: 1764021.79, Risk: 2055.35"
2024-01-02 19:00:00,EURUSD,1514259.667109291,-110.86913089269949,equity_%,-1.2233338359735175e-05,2053.7897684706345,1.3207774356283181e-06,2.6415548712566366e-08,"Method: equity_%, ATR: 1514259.67, Risk: 2053.79"
2024-01-02 20:00:00,EURUSD,2269870.1473158253,-137.91019272596628,equity_%,-6.57793134564828e-06,2059.1439820777514,8.811076714520639e-07,1.7622153429041282e-08,"Method: equity_%, ATR: 2269870.15, Risk: 2059.14"
2024-01-02 21:00:00,EURUSD,2258992.5853571533,-69.26455293816346,equity_%,-1.3164664270815774e-05,2059.8501571886636,8.853504048503967e-07,1.7707008097007934e-08,"Method: equity_%, ATR: 2258992.59, Risk: 2059.85"
2024-01-02 22:00:00,EURUSD,8078852.179928769,172.61654911279223,equity_%,1.4788740702011025e-06,2062.354346278471,2.475599200798391e-07,4.951198401596782e-09,"Method: equity_%, ATR: 8078852.18, Risk: 2062.35"
2024-01-02 23:00:00,EURUSD,3342810.5612736433,398.19798936531276,equity_%,1.550134676944447e-06,2063.384957249455,5.982989353838767e-07,1.1965978707677532e-08,"Method: equity_%, ATR: 3342810.56, Risk: 2063.38"
2024-01-03 00:00:00,EURUSD,1368132.879092633,436.4407262295274,equity_%,3.44870313464166e-06,2059.251360430334,1.4618463093485707e-06,2.9236926186971414e-08,"Method: equity_%, ATR: 1368132.88, Risk: 2059.25"
2024-01-03 01:00:00,EURUSD,1983210.616777128,503.67295378260627,equity_%,2.065917504700508e-06,2063.623405213251,1.0084657590478997e-06,2.0169315180957993e-08,"Method: equity_%, ATR: 1983210.62, Risk: 2063.62"
2024-01-03 02:00:00,EURUSD,2652152.8931820937,616.2381100864825,equity_%,1.2602198234745502e-06,2059.6499552445284,7.541043373258806e-07,1.5082086746517612e-08,"Method: equity_%, ATR: 2652152.89, Risk: 2059.65"
2024-01-03 03:00:00,EURUSD,1364760.904548376,680.9298689198399,equity_%,2.2148241441657956e-06,2058.250393444491,1.4654581570548695e-06,2.9309163141097392e-08,"Method: equity_%, ATR: 1364760.90, Risk: 2058.25"
2024-01-03 04:00:00,EURUSD,1471796.135287982,784.865959536994,equity_%,1.7819065180698114e-06,2058.3919195532067,1.3588838508593218e-06,2.7177677017186434e-08,"Method: equity_%, ATR: 1471796.14, Risk: 2058.39"
2024-01-03 05:00:00,EURUSD,3417356.5948186424,917.222941356298,equity_%,6.553024649404265e-07,2054.031072915179,5.852476744839498e-07,1.1704953489678996e-08,"Method: equity_%, ATR: 3417356.59, Risk: 2054.03"
2024-01-03 06:00:00,EURUSD,1666585.180915763,1037.570182346814,equity_%,1.1868090937848172e-06,2052.2292050467677,1.20005867260924e-06,2.4001173452184793e-08,"Method: equity_%, ATR: 1666585.18, Risk: 2052.23"
2024-01-03 07:00:00,EURUSD,1831338.3747383808,1084.9340042634033,equity_%,1.03401430677669e-06,2054.4636653191196,1.092097466851648e-06,2.1841949337032962e-08,"Method: equity_%, ATR: 1831338.37, Risk: 2054.46"
2024-01-03 08:00:00,EURUSD,2223071.1878964347,1260.2383092960897,equity_%,7.33482330317591e-07,2054.923711744513,8.996563002071409e-07,1.7993126004142816e-08,"Method: equity_%, ATR: 2223071.19, Risk: 2054.92"
2024-01-03 09:00:00,EURUSD,1430304.6727163019,1208.4985608300126,equity_%,1.18924276209672e-06,2055.631253123338,1.3983034790774932e-06,2.7966069581549865e-08,"Method: equity_%, ATR: 1430304.67, Risk: 2055.63"
2024-01-03 10:00:00,EURUSD,1805189.8938550015,1319.8321174736789,equity_%,8.622645078437686e-07,2054.386233770372,1.1079166833407091e-06,2.2158333666814183e-08,"Method: equity_%, ATR: 1805189.89, Risk: 2054.39"
2024-01-03 11:00:00,EURUSD,1747494.857721233,1377.120870430595,equity_%,8.543589584035065e-07,2056.0247777416457,1.144495499464896e-06,2.288990998929792e-08,"Method: equity_%, ATR: 1747494.86, Risk: 2056.02"
2024-01-03 12:00:00,EURUSD,2708647.7839633813,1264.5732234352524,equity_%,6.004025821780994e-07,2056.549033666056,7.383758094504021e-07,1.4767516189008043e-08,"Method: equity_%, ATR: 2708647.78, Risk: 2056.55"
2024-01-03 13:00:00,EURUSD,2694086.2683210573,1371.5265807910412,equity_%,5.556481908983254e-07,2053.126137463001,7.423667250441804e-07,1.4847334500883607e-08,"Method: equity_%, ATR: 2694086.27, Risk: 2053.13"
2024-01-03 14:00:00,EURUSD,3350052.789712179,1572.6637255116536,equity_%,3.8986824465186106e-07,2054.0233814542885,5.97005517686732e-07,1.1940110353734642e-08,"Method: equity_%, ATR: 3350052.79, Risk: 2054.02"
2024-01-03 15:00:00,EURUSD,1956930.7838093664,1467.6533317828257,equity_%,7.143903465420779e-07,2051.7976459735337,1.0220085536734184e-06,2.044017107346837e-08,"Method: equity_%, ATR: 1956930.78, Risk: 2051.80"
2024-01-03 16:00:00,EURUSD,2973219.9201482125,1251.2742686028703,equity_%,5.526390968280586e-07,2055.9907373093615,6.726713979167413e-07,1.3453427958334824e-08,"Method: equity_%, ATR: 2973219.92, Risk: 2055.99"
2024-01-03 17:00:00,EURUSD,3126351.455770091,1111.4076552038298,equity_%,5.91805120036465e-07,2056.316217105266,6.397233415036362e-07,1.2794466830072724e-08,"Method: equity_%, ATR: 3126351.46, Risk: 2056.32"
2024-01-03 18:00:00,EURUSD,3544706.963295182,860.1863883553033,equity_%,6.773719820427048e-07,2065.3807903974584,5.642215338840839e-07,1.1284430677681676e-08,"Method: equity_%, ATR: 3544706.96, Risk: 2065.38"
2024-01-03 19:00:00,EURUSD,2374664.6850171587,882.2935000220975,equity_%,9.87891223259691e-07,2069.7814980070225,8.422241727932837e-07,1.6844483455865675e-08,"Method: equity_%, ATR: 2374664.69, Risk: 2069.78"
2024-01-03 20:00:00,EURUSD,2300932.380667173,958.1275293023092,equity_%,9.393555403794903e-07,2070.890690481161,8.692128533651586e-07,1.7384257067303168e-08,"Method: equity_%, ATR: 2300932.38, Risk: 2070.89"
2024-01-03 21:00:00,EURUSD,2267573.301573234,895.1126037995131,equity_%,1.0218726675033457e-06,2074.1291269808326,8.820001534734984e-07,1.764000306946997e-08,"Method: equity_%, ATR: 2267573.30, Risk: 2074.13"
2024-01-03 22:00:00,EURUSD,4344798.616618872,686.5411244004996,equity_%,6.937448702072518e-07,2069.359729414698,4.6032052955227707e-07,9.206410591045542e-09,"Method: equity_%, ATR: 4344798.62, Risk: 2069.36"
2024-01-03 23:00:00,EURUSD,1893188.2552162164,842.6387212150073,equity_%,1.2999316845281413e-06,2073.746867635427,1.0564189770824374e-06,2.1128379541648748e-08,"Method: equity_%, ATR: 1893188.26, Risk: 2073.75"
2024-01-04 00:00:00,EURUSD,3167236.9883853514,780.7741853272207,equity_%,8.382015495499084e-07,2072.785996143955,6.314652194749704e-07,1.2629304389499408e-08,"Method: equity_%, ATR: 3167236.99, Risk: 2072.79"
2024-01-04 01:00:00,EURUSD,1792374.9400420398,680.2623532759773,equity_%,1.7014519690149813e-06,2074.5551952550877,1.1158379618681179e-06,2.231675923736236e-08,"Method: equity_%, ATR: 1792374.94, Risk: 2074.56"
2024-01-04 02:00:00,EURUSD,862872.9266140442,643.8473058824204,equity_%,3.7329510159049323e-06,2073.8723277165377,2.3178383957972796e-06,4.6356767915945594e-08,"Method: equity_%, ATR: 862872.93, Risk: 2073.87"
2024-01-04 03:00:00,EURUSD,4530419.932527185,465.69804322417775,equity_%,9.827949604066453e-07,2073.5083725908075,4.4146018024522255e-07,8.829203604904451e-09,"Method: equity_%, ATR: 4530419.93, Risk: 2073.51"
2024-01-04 04:00:00,EURUSD,5713926.516223937,766.662714435748,equity_%,4.735513877008348e-07,2074.464976320869,3.5002200226433867e-07,7.000440045286773e-09,"Method: equity_%, ATR: 5713926.52, Risk: 2074.46"
2024-01-04 05:00:00,EURUSD,1704254.5391837836,851.5358139979598,equity_%,1.4306416433903247e-06,2076.195474645889,1.173533620721854e-06,2.3470672414437085e-08,"Method: equity_%, ATR: 1704254.54, Risk: 2076.20"
2024-01-04 06:00:00,EURUSD,490371.2713288712,848.199503007123,equity_%,4.995074644764442e-06,2077.6147270035212,4.07854235542825e-06,8.157084710856502e-08,"Method: equity_%, ATR: 490371.27, Risk: 2077.61"
2024-01-04 07:00:00,EURUSD,2267858.6700435663,888.4923199274127,equity_%,1.0318285645062725e-06,2079.1087731311072,8.818891699109184e-07,1.7637783398218368e-08,"Method: equity_%, ATR: 2267858.67, Risk: 2079.11"
2024-01-04 08:00:00,EURUSD,1824774.4656257897,950.9452442974584,equity_%,1.1962074889534948e-06,2075.731725008663,1.0960258583594979e-06,2.1920517167189957e-08,"Method: equity_%, ATR: 1824774.47, Risk: 2075.73"
2024-01-04 09:00:00,EURUSD,661918.2338730695,950.7302888634706,equity_%,3.311948117532018e-06,2084.2278738214554,3.021521235783819e-06,6.04304247156764e-08,"Method: equity_%, ATR: 661918.23, Risk: 2084.23"
2024-01-04 10:00:00,EURUSD,2481300.5644963267,1046.4893207328932,equity_%,8.02561838853661e-07,2083.975844315057,8.060289142786597e-07,1.6120578285573195e-08,"Method: equity_%, ATR: 2481300.56, Risk: 2083.98"
2024-01-04 11:00:00,EURUSD,1343829.3561825436,1061.4659871520114,equity_%,1.462945804436591e-06,2086.7885463519688,1.488284201263068e-06,2.9765684025261363e-08,"Method: equity_%, ATR: 1343829.36, Risk: 2086.79"
2024-01-04 12:00:00,EURUSD,2543167.588468932,983.2425576064911,equity_%,8.347235883130838e-07,2087.2685730195835,7.864208434663417e-07,1.572841686932684e-08,"Method: equity_%, ATR: 2543167.59, Risk: 2087.27"
2024-01-04 13:00:00,EURUSD,1351240.9566980556,1048.4245467245248,equity_%,1.4725659063188083e-06,2086.146108935911,1.48012091410201e-06,2.96024182820402e-08,"Method: equity_%, ATR: 1351240.96, Risk: 2086.15"
2024-01-04 14:00:00,EURUSD,2113788.7920170645,1166.5342505795277,equity_%,8.468218297231394e-07,2088.0992161288214,9.461683246468147e-07,1.8923366492936294e-08,"Method: equity_%, ATR: 2113788.79, Risk: 2088.10"
2024-01-04 15:00:00,EURUSD,652044.7501085232,1145.478570810232,equity_%,2.798845686132688e-06,2090.467046860744,3.067274139799652e-06,6.134548279599304e-08,"Method: equity_%, ATR: 652044.75, Risk: 2090.47"
2024-01-04 16:00:00,EURUSD,3440754.005051192,1373.2122608059888,equity_%,4.4358163499982176e-07,2095.8724734931084,5.812679421614868e-07,1.1625358843229734e-08,"Method: equity_%, ATR: 3440754.01, Risk: 2095.87"
2024-01-04 17:00:00,EURUSD,1555283.0227684171,1394.0752691978173,equity_%,9.70216391403105e-07,2103.605326543653,1.2859395818775047e-06,2.5718791637550095e-08,"Method: equity_%, ATR: 1555283.02, Risk: 2103.61"
2024-01-04 18:00:00,EURUSD,1998412.5514798756,1466.9782223184382,equity_%,7.195785465349542e-07,2109.5363937556235,1.0007943547587053e-06,2.0015887095174107e-08,"Method: equity_%, ATR: 1998412.55, Risk: 2109.54"
2024-01-04 19:00:00,EURUSD,1702881.9202461136,1320.0200006695493,equity_%,9.367830892237854e-07,2105.7368069853637,1.1744795550539081e-06,2.3489591101078165e-08,"Method: equity_%, ATR: 1702881.92, Risk: 2105.74"
2024-01-04 20:00:00,EURUSD,2192134.3617036655,1405.8812946075327,equity_%,6.833021006943133e-07,2105.855552562934,9.12352835181898e-07,1.824705670363796e-08,"Method: equity_%, ATR: 2192134.36, Risk: 2105.86"
2024-01-04 21:00:00,EURUSD,1480080.132057833,1396.623807257512,equity_%,1.0199543092025266e-06,2108.3630039227974,1.3512781887148875e-06,2.7025563774297745e-08,"Method: equity_%, ATR: 1480080.13, Risk: 2108.36"
2024-01-04 22:00:00,EURUSD,1373003.8518754758,1405.169716261756,equity_%,1.0929655288715516e-06,2108.6621469655597,1.4566601523135344e-06,2.9133203046270686e-08,"Method: equity_%, ATR: 1373003.85, Risk: 2108.66"
2024-01-04 23:00:00,EURUSD,1486855.1936095355,1479.1852986702477,equity_%,9.59395133631362e-07,2110.0306665153225,1.3451209025572548e-06,2.6902418051145096e-08,"Method: equity_%, ATR: 1486855.19, Risk: 2110.03"
2024-01-05 00:00:00,EURUSD,1056517.6506169473,1376.8074745714725,equity_%,1.447177430579968e-06,2105.095257783043,1.89301144077632e-06,3.7860228815526395e-08,"Method: equity_%, ATR: 1056517.65, Risk: 2105.10"
2024-01-05 01:00:00,EURUSD,6051018.562250961,1362.3720315957896,equity_%,2.558715210458368e-07,2109.3378967859926,3.305228664273021e-07,6.610457328546042e-09,"Method: equity_%, ATR: 6051018.56, Risk: 2109.34"
2024-01-05 02:00:00,EURUSD,948577.9458027537,1402.981754555591,equity_%,1.581869650361732e-06,2105.2115310695735,2.108419248886773e-06,4.2168384977735465e-08,"Method: equity_%, ATR: 948577.95, Risk: 2105.21"
2024-01-05 03:00:00,EURUSD,1439454.863100052,1336.2630261285522,equity_%,1.0928020017065217e-06,2101.9940624971314,1.3894148759154155e-06,2.7788297518308307e-08,"Method: equity_%, ATR: 1439454.86, Risk: 2101.99"
2024-01-05 04:00:00,EURUSD,942229.3893839014,1360.489461621092,equity_%,1.6385531371824706e-06,2100.4500501442567,2.122625363349944e-06,4.245250726699889e-08,"Method: equity_%, ATR: 942229.39, Risk: 2100.45"
2024-01-05 05:00:00,EURUSD,1093223.8171525318,1359.146326402912,equity_%,1.4144468437990792e-06,2101.65744828295,1.8294515437921074e-06,3.6589030875842146e-08,"Method: equity_%, ATR: 1093223.82, Risk: 2101.66"
2024-01-05 06:00:00,EURUSD,3645125.056277325,1177.658079355961,equity_%,4.888806568980952e-07,2098.623360250182,5.486780204031053e-07,1.0973560408062106e-08,"Method: equity_%, ATR: 3645125.06, Risk: 2098.62"
2024-01-05 07:00:00,EURUSD,6301204.266676136,1000.2164210320539,equity_%,3.327123468190337e-07,2096.9421835479875,3.173996454260311e-07,6.347992908520622e-09,"Method: equity_%, ATR: 6301204.27, Risk: 2096.94"
2024-01-05 08:00:00,EURUSD,811210.5308863898,995.6384986765655,equity_%,2.602402815023174e-06,2101.889018674916,2.4654512285665834e-06,4.9309024571331667e-08,"Method: equity_%, ATR: 811210.53, Risk: 2101.89"
2024-01-05 09:00:00,EURUSD,2173968.760653531,1132.5484473453657,equity_%,8.541613382991589e-07,2103.05193761584,9.199764210957507e-07,1.8399528421915013e-08,"Method: equity_%, ATR: 2173968.76, Risk: 2103.05"
2024-01-05 10:00:00,EURUSD,2012620.89425637,1219.204662513363,equity_%,8.582017049269707e-07,2105.852578551934,9.937291248975965e-07,1.987458249795193e-08,"Method: equity_%, ATR: 2012620.89, Risk: 2105.85"
2024-01-05 11:00:00,EURUSD,2549332.129097793,1174.2486603392256,equity_%,7.02725514688414e-07,2103.6438501991847,7.84519199037357e-07,1.569038398074714e-08,"Method: equity_%, ATR: 2549332.13, Risk: 2103.64"
2024-01-05 12:00:00,EURUSD,1279469.6464982145,1274.137531604453,equity_%,1.2912256986389202e-06,2104.982342125513,1.5631476725327622e-06,3.126295345065524e-08,"Method: equity_%, ATR: 1279469.65, Risk: 2104.98"
2024-01-05 13:00:00,EURUSD,2095934.5391356056,1382.6968025417377,equity_%,7.267233369190961e-07,2106.074742306579,9.542282750991019e-07,1.9084565501982035e-08,"Method: equity_%, ATR: 2095934.54, Risk: 2106.07"
2024-01-05 14:00:00,EURUSD,2550302.2374146166,1286.3338397444065,equity_%,6.417202308931846e-07,2105.18893089386,7.842207761333855e-07,1.568441552266771e-08,"Method: equity_%, ATR: 2550302.24, Risk: 2105.19"
2024-01-05 15:00:00,EURUSD,4270020.147016034,1098.2179946128222,equity_%,4.4921096015356927e-07,2106.5356995815064,4.6838186498900605e-07,9.36763729978012e-09,"Method: equity_%, ATR: 4270020.15, Risk: 2106.54"
2024-01-05 16:00:00,EURUSD,1176314.8336838537,1030.1332011474772,equity_%,1.7349620792502803e-06,2102.3593237030377,1.7002250951274832e-06,3.4004501902549666e-08,"Method: equity_%, ATR: 1176314.83, Risk: 2102.36"
2024-01-05 17:00:00,EURUSD,3068299.0711645745,853.2353639495772,equity_%,8.041215459741264e-07,2105.175149936046,6.518269417723022e-07,1.3036538835446046e-08,"Method: equity_%, ATR: 3068299.07, Risk: 2105.18"
2024-01-05 18:00:00,EURUSD,1860431.181631442,849.3580070061262,equity_%,1.3324350204207815e-06,2105.476671783387,1.075019608221234e-06,2.1500392164424682e-08,"Method: equity_%, ATR: 1860431.18, Risk: 2105.48"
2024-01-05 19:00:00,EURUSD,347545.86210784735,871.1014565118946,equity_%,6.956964386807538e-06,2106.205013607916,5.754636202169422e-06,1.1509272404338843e-07,"Method: equity_%, ATR: 347545.86, Risk: 2106.21"
2024-01-05 20:00:00,EURUSD,2706397.941508242,773.7908859068978,equity_%,1.007675655252925e-06,2110.260311014267,7.389896250384469e-07,1.4779792500768938e-08,"Method: equity_%, ATR: 2706397.94, Risk: 2110.26"
2024-01-05 21:00:00,EURUSD,4846424.055811791,1095.3892445859165,equity_%,3.980349498211604e-07,2113.0564114466406,4.1267540292963365e-07,8.253508058592673e-09,"Method: equity_%, ATR: 4846424.06, Risk: 2113.06"
2024-01-05 22:00:00,EURUSD,1401697.902630974,1113.8873562353874,equity_%,1.3537154603821296e-06,2113.601393879457,1.4268409735407453e-06,2.853681947081491e-08,"Method: equity_%, ATR: 1401697.90, Risk: 2113.60"
2024-01-05 23:00:00,EURUSD,1316049.6289866115,1095.3423889000774,equity_%,1.4649428328051549e-06,2111.7516357921213,1.5196995280033979e-06,3.0393990560067956e-08,"Method: equity_%, ATR: 1316049.63, Risk: 2111.75"
2024-01-06 00:00:00,EURUSD,907530.648969539,1125.9840418183026,equity_%,2.0719347091606593e-06,2117.237620006484,2.2037823210388675e-06,4.407564642077736e-08,"Method: equity_%, ATR: 907530.65, Risk: 2117.24"
