timestamp,symbol,direction,entry_price,exit_price,quantity,pnl,exit_reason,position_id
2026-01-06T09:11:49.336799+00:00,USDJPY,Direction.SHORT,156.369,156.263,0.01,0.0010599999999999455,PARTIAL_PROFIT,54563832045
2026-01-06T09:11:49.859036+00:00,USDJPY,Direction.SHORT,156.342,156.263,0.01,0.0007900000000000773,PARTIAL_PROFIT,54563838885
2026-01-06T09:11:50.381616+00:00,USDJPY,Direction.SHORT,156.342,156.263,0.01,0.0007900000000000773,PARTIAL_PROFIT,54563838912
2026-01-06T09:11:50.905074+00:00,USDJPY,Direction.SHORT,156.344,156.259,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563838930
2026-01-06T09:11:51.255398+00:00,USDJPY,Direction.SHORT,156.344,156.263,0.01,0.0008099999999998886,PARTIAL_PROFIT,54563838930
2026-01-06T09:11:51.648192+00:00,USDJPY,Direction.SHORT,156.344,156.259,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563838957
2026-01-06T09:11:51.992555+00:00,USDJPY,Direction.SHORT,156.344,156.263,0.01,0.0008099999999998886,PARTIAL_PROFIT,54563838957
2026-01-06T09:11:52.352780+00:00,USDJPY,Direction.SHORT,156.344,156.259,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563839034
2026-01-06T09:11:52.695864+00:00,USDJPY,Direction.SHORT,156.344,156.263,0.01,0.0008099999999998886,PARTIAL_PROFIT,54563839034
2026-01-06T09:11:53.217109+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839074
2026-01-06T09:11:53.564003+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839074
2026-01-06T09:11:54.263258+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839092
2026-01-06T09:11:54.429342+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839092
2026-01-06T09:11:54.944884+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839107
2026-01-06T09:11:55.115314+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839107
2026-01-06T09:11:55.638527+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839124
2026-01-06T09:11:55.809147+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839124
2026-01-06T09:11:56.328046+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839169
2026-01-06T09:11:56.667145+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839169
2026-01-06T09:11:57.020318+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839189
2026-01-06T09:11:57.542734+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839189
2026-01-06T09:11:57.711158+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839206
2026-01-06T09:11:58.398874+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839206
2026-01-06T09:11:58.570391+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839227
2026-01-06T09:11:59.082141+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839227
2026-01-06T09:11:59.261542+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839248
2026-01-06T09:11:59.615849+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839248
2026-01-06T09:12:00.130204+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839270
2026-01-06T09:12:00.312132+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839270
2026-01-06T09:12:00.651031+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839312
2026-01-06T09:12:01.162869+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839312
2026-01-06T09:12:01.331705+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839347
2026-01-06T09:12:01.679370+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839347
2026-01-06T09:12:02.016876+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839371
2026-01-06T09:12:02.365588+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839371
2026-01-06T09:12:02.717071+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839397
2026-01-06T09:12:03.243600+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839397
2026-01-06T09:12:03.414163+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839415
2026-01-06T09:12:03.772401+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839415
2026-01-06T09:12:04.286104+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839437
2026-01-06T09:12:04.454090+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839437
2026-01-06T09:12:04.802488+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839449
2026-01-06T09:12:05.334531+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839449
2026-01-06T09:12:05.849213+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839477
2026-01-06T09:12:06.193975+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839477
2026-01-06T09:12:06.718716+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839499
2026-01-06T09:12:06.891262+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839499
2026-01-06T09:12:07.428953+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839519
2026-01-06T09:12:07.607122+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839519
2026-01-06T09:12:08.132871+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839556
2026-01-06T09:12:08.476927+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839556
2026-01-06T09:12:08.986902+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839583
2026-01-06T09:12:09.154275+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839583
2026-01-06T09:12:09.661211+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563839790
2026-01-06T09:12:10.000359+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563839790
2026-01-06T09:12:10.511305+00:00,USDJPY,Direction.SHORT,156.348,156.263,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563839832
2026-01-06T09:12:10.680699+00:00,USDJPY,Direction.SHORT,156.348,156.259,0.01,0.0008900000000002706,PARTIAL_PROFIT,54563839832
2026-01-06T09:12:11.191024+00:00,USDJPY,Direction.SHORT,156.348,156.263,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563839917
2026-01-06T09:12:11.723639+00:00,USDJPY,Direction.SHORT,156.348,156.259,0.01,0.0008900000000002706,PARTIAL_PROFIT,54563839917
2026-01-06T09:12:12.067165+00:00,USDJPY,Direction.SHORT,156.348,156.263,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563839946
2026-01-06T09:12:12.594265+00:00,USDJPY,Direction.SHORT,156.348,156.259,0.01,0.0008900000000002706,PARTIAL_PROFIT,54563839946
2026-01-06T09:12:12.755800+00:00,USDJPY,Direction.SHORT,156.346,156.263,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563839986
2026-01-06T09:12:13.288930+00:00,USDJPY,Direction.SHORT,156.344,156.26,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563851671
2026-01-06T09:12:13.626803+00:00,USDJPY,Direction.SHORT,156.346,156.259,0.01,0.0008700000000001751,PARTIAL_PROFIT,54563839986
2026-01-06T09:12:13.800048+00:00,USDJPY,Direction.SHORT,156.346,156.263,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563840008
2026-01-06T09:12:14.331653+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563851698
2026-01-06T09:12:14.501621+00:00,USDJPY,Direction.SHORT,156.346,156.263,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563840026
2026-01-06T09:12:14.671560+00:00,USDJPY,Direction.SHORT,156.346,156.259,0.01,0.0008700000000001751,PARTIAL_PROFIT,54563840008
2026-01-06T09:12:15.184317+00:00,USDJPY,Direction.SHORT,156.346,156.263,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563840037
2026-01-06T09:12:15.353720+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563851742
2026-01-06T09:12:15.707857+00:00,USDJPY,Direction.SHORT,156.346,156.259,0.01,0.0008700000000001751,PARTIAL_PROFIT,54563840026
2026-01-06T09:12:16.048217+00:00,USDJPY,Direction.SHORT,156.346,156.263,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563840069
2026-01-06T09:12:16.227185+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563851772
2026-01-06T09:12:16.737817+00:00,USDJPY,Direction.SHORT,156.346,156.259,0.01,0.0008700000000001751,PARTIAL_PROFIT,54563840037
2026-01-06T09:12:17.086625+00:00,USDJPY,Direction.SHORT,156.344,156.263,0.01,0.0008099999999998886,PARTIAL_PROFIT,54563851671
2026-01-06T09:12:17.257091+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563851808
2026-01-06T09:12:17.957125+00:00,USDJPY,Direction.SHORT,156.346,156.259,0.01,0.0008700000000001751,PARTIAL_PROFIT,54563840069
2026-01-06T09:12:18.138104+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563851867
2026-01-06T09:12:18.306122+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563851698
2026-01-06T09:12:18.647415+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563851886
2026-01-06T09:12:18.997068+00:00,USDJPY,Direction.SHORT,156.344,156.259,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563851671
2026-01-06T09:12:19.336097+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563851742
2026-01-06T09:12:20.020949+00:00,USDJPY,Direction.SHORT,156.343,156.266,0.01,0.0007699999999999819,PARTIAL_PROFIT,54563852052
2026-01-06T09:12:20.359168+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563851772
2026-01-06T09:12:21.052590+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563851742
2026-01-06T09:12:21.395930+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563851808
2026-01-06T09:12:22.083952+00:00,USDJPY,Direction.SHORT,156.343,156.266,0.01,0.0007699999999999819,PARTIAL_PROFIT,54563852109
2026-01-06T09:12:22.425677+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563851867
2026-01-06T09:12:23.111418+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563851808
2026-01-06T09:12:23.461488+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563851886
2026-01-06T09:12:23.799033+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852074
2026-01-06T09:12:24.137813+00:00,USDJPY,Direction.SHORT,156.343,156.266,0.01,0.0007699999999999819,PARTIAL_PROFIT,54563852221
2026-01-06T09:12:24.477948+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563851972
2026-01-06T09:12:24.820160+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852109
2026-01-06T09:12:25.158602+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563851886
2026-01-06T09:12:25.498544+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852000
2026-01-06T09:12:26.301659+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563851972
2026-01-06T09:12:26.646566+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852024
2026-01-06T09:12:27.323602+00:00,USDJPY,Direction.SHORT,156.343,156.266,0.01,0.0007699999999999819,PARTIAL_PROFIT,54563852312
2026-01-06T09:12:27.667050+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852052
2026-01-06T09:12:28.007452+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852251
2026-01-06T09:12:28.347224+00:00,USDJPY,Direction.SHORT,156.343,156.266,0.01,0.0007699999999999819,PARTIAL_PROFIT,54563852332
2026-01-06T09:12:28.697347+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852074
2026-01-06T09:12:29.037551+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852292
2026-01-06T09:12:29.379410+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563852052
2026-01-06T09:12:29.718500+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852109
2026-01-06T09:12:30.410505+00:00,USDJPY,Direction.SHORT,156.343,156.266,0.01,0.0007699999999999819,PARTIAL_PROFIT,54563852389
2026-01-06T09:12:30.751309+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852186
2026-01-06T09:12:31.116334+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852332
2026-01-06T09:12:31.474678+00:00,USDJPY,Direction.SHORT,156.343,156.266,0.01,0.0007699999999999819,PARTIAL_PROFIT,54563852420
2026-01-06T09:12:31.819215+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852221
2026-01-06T09:12:32.517459+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563852186
2026-01-06T09:12:32.855202+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852251
2026-01-06T09:12:33.199274+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852389
2026-01-06T09:12:33.549372+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563852221
2026-01-06T09:12:33.985920+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852292
2026-01-06T09:12:34.347481+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852420
2026-01-06T09:12:34.733984+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852312
2026-01-06T09:12:35.085652+00:00,USDJPY,Direction.SHORT,156.343,156.26,0.01,0.0008299999999999841,PARTIAL_PROFIT,54563852452
2026-01-06T09:12:35.434040+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563852292
2026-01-06T09:12:36.133118+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852362
2026-01-06T09:12:36.475797+00:00,USDJPY,Direction.SHORT,156.345,156.26,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563852508
2026-01-06T09:12:36.828413+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563852332
2026-01-06T09:12:37.534976+00:00,USDJPY,Direction.SHORT,156.343,156.263,0.01,0.0007999999999998409,PARTIAL_PROFIT,54563852420
2026-01-06T09:12:38.247224+00:00,USDJPY,Direction.SHORT,156.343,156.259,0.01,0.0008400000000000318,PARTIAL_PROFIT,54563852389
2026-01-06T09:12:38.941981+00:00,USDJPY,Direction.SHORT,156.345,156.266,0.01,0.0007900000000000773,PARTIAL_PROFIT,54563852686
2026-01-06T09:12:39.852770+00:00,USDJPY,Direction.SHORT,156.345,156.266,0.01,0.0007900000000000773,PARTIAL_PROFIT,54563852703
2026-01-06T09:12:40.194766+00:00,USDJPY,Direction.SHORT,156.345,156.26,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563852646
2026-01-06T09:12:40.536110+00:00,USDJPY,Direction.SHORT,156.345,156.266,0.01,0.0007900000000000773,PARTIAL_PROFIT,54563852720
2026-01-06T09:12:40.878120+00:00,USDJPY,Direction.SHORT,156.345,156.26,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563852686
2026-01-06T09:12:41.218670+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563852575
2026-01-06T09:12:41.708972+00:00,USDJPY,Direction.SHORT,156.345,156.26,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563852703
2026-01-06T09:12:42.216026+00:00,USDJPY,Direction.SHORT,156.345,156.266,0.01,0.0007900000000000773,PARTIAL_PROFIT,54563852759
2026-01-06T09:12:42.913367+00:00,USDJPY,Direction.SHORT,156.345,156.259,0.01,0.0008600000000001274,PARTIAL_PROFIT,54563852575
2026-01-06T09:12:43.594355+00:00,USDJPY,Direction.SHORT,156.345,156.263,0.01,0.0008199999999999363,PARTIAL_PROFIT,54563852646
2026-01-06T09:12:43.934667+00:00,USDJPY,Direction.SHORT,156.345,156.26,0.01,0.0008500000000000796,PARTIAL_PROFIT,54563852759
2026-01-06T09:12:44.273298+00:00,USDJPY,Direction.SHORT,156.357,156.266,0.01,0.0009100000000000819,PARTIAL_PROFIT,54563867047
2026-01-06T09:23:44.973910+00:00,USDJPY,Direction.LONG,156.284,156.341,0.01,0.0005700000000001637,PARTIAL_PROFIT,54564300506
2026-01-06T09:23:45.147127+00:00,USDJPY,Direction.LONG,156.284,156.341,0.01,0.0005700000000001637,PARTIAL_PROFIT,54564300506
2026-01-06T09:23:45.628320+00:00,USDJPY,Direction.LONG,156.284,156.341,0.01,0.0005700000000001637,PARTIAL_PROFIT,54564300506
2026-01-06T09:23:59.028116+00:00,USDJPY,Direction.LONG,156.284,156.338,0.01,0.0005400000000000205,PARTIAL_PROFIT,54564300506
2026-01-06T10:04:13.762940+00:00,GBPUSD,Direction.SHORT,1.35367,1.35316,0.01,5.1000000000001045e-06,BREAKEVEN,54564943917
2026-01-06T10:04:13.937125+00:00,GBPUSD,Direction.SHORT,1.35367,1.35316,0.01,5.1000000000001045e-06,BREAKEVEN,54564943976
2026-01-06T10:04:47.045708+00:00,GBPUSD,Direction.SHORT,1.35367,1.35307,0.01,5.9999999999993395e-06,PARTIAL_PROFIT,54564943917
2026-01-06T10:04:47.392854+00:00,GBPUSD,Direction.SHORT,1.35367,1.35307,0.01,5.9999999999993395e-06,PARTIAL_PROFIT,54564943976
2026-01-06T10:04:50.286570+00:00,GBPUSD,Direction.SHORT,1.35367,1.35314,0.01,5.2999999999991945e-06,BREAKEVEN,54564943917
2026-01-06T10:04:50.458824+00:00,GBPUSD,Direction.SHORT,1.35367,1.35314,0.01,5.2999999999991945e-06,BREAKEVEN,54564943976
2026-01-06T10:05:14.131490+00:00,GBPUSD,Direction.SHORT,1.35367,1.3531,0.01,5.699999999999595e-06,BREAKEVEN,54564943917
2026-01-06T10:05:14.301233+00:00,GBPUSD,Direction.SHORT,1.35367,1.3531,0.01,5.699999999999595e-06,BREAKEVEN,54564943976
2026-01-06T10:05:47.920178+00:00,GBPUSD,Direction.SHORT,1.35367,1.35311,0.01,5.599999999998939e-06,PARTIAL_PROFIT,54564943917
2026-01-06T10:05:48.266607+00:00,GBPUSD,Direction.SHORT,1.35367,1.35311,0.01,5.599999999998939e-06,PARTIAL_PROFIT,54564943976
2026-01-06T10:05:50.660745+00:00,GBPUSD,Direction.SHORT,1.35367,1.35311,0.01,5.599999999998939e-06,BREAKEVEN,54564943917
2026-01-06T10:05:50.837282+00:00,GBPUSD,Direction.SHORT,1.35367,1.35311,0.01,5.599999999998939e-06,BREAKEVEN,54564943976
2026-01-06T10:10:14.537787+00:00,GBPUSD,Direction.LONG,1.35316,1.35367,0.01,5.1000000000001045e-06,BREAKEVEN,54565011552
2026-01-06T10:10:14.714250+00:00,GBPUSD,Direction.LONG,1.35316,1.35367,0.01,5.1000000000001045e-06,BREAKEVEN,54565011601
2026-01-06T10:10:14.887114+00:00,GBPUSD,Direction.LONG,1.35307,1.35367,0.01,5.9999999999993395e-06,BREAKEVEN,54565021243
2026-01-06T10:10:15.058854+00:00,GBPUSD,Direction.LONG,1.35307,1.35367,0.01,5.9999999999993395e-06,BREAKEVEN,54565021302
2026-01-06T10:10:15.238184+00:00,GBPUSD,Direction.LONG,1.35307,1.35367,0.01,5.9999999999993395e-06,BREAKEVEN,54565021329
2026-01-06T10:10:15.424696+00:00,GBPUSD,Direction.LONG,1.35307,1.35367,0.01,5.9999999999993395e-06,BREAKEVEN,54565021376
2026-01-06T10:10:15.607872+00:00,GBPUSD,Direction.LONG,1.35314,1.35367,0.01,5.2999999999991945e-06,BREAKEVEN,54565022033
2026-01-06T10:10:15.779025+00:00,GBPUSD,Direction.LONG,1.35314,1.35367,0.01,5.2999999999991945e-06,BREAKEVEN,54565022193
