timestamp,pair,atr,entry_price,method,position_size,risk_amount,portfolio_exposure,margin_used_pct,decision_reason
2024-01-01 11:00:00,EURUSD,1568217.6303754982,-461.553566911946,equity_%,-2.773582608086987e-06,2007.5646921884095,1.2753331943609858e-06,2.550666388721972e-08,"Method: equity_%, ATR: 1568217.63, Risk: 2007.56"
2024-01-01 12:00:00,EURUSD,3936161.0782851754,-709.4065137809334,equity_%,-7.194472479090884e-07,2008.9401110846652,5.081092872528781e-07,1.016218574505756e-08,"Method: equity_%, ATR: 3936161.08, Risk: 2008.94"
2024-01-01 13:00:00,EURUSD,981866.4569423038,-744.2371784758375,equity_%,-2.7537009936727886e-06,2012.243654023439,2.0369368826676637e-06,4.073873765335328e-08,"Method: equity_%, ATR: 981866.46, Risk: 2012.24"
2024-01-01 14:00:00,EURUSD,2987976.9647539495,-671.9380820043269,equity_%,-1.0032636126417985e-06,2014.2879817642158,6.693492030199414e-07,1.3386984060398827e-08,"Method: equity_%, ATR: 2987976.96, Risk: 2014.29"
2024-01-01 15:00:00,EURUSD,1447905.399125467,-548.7665895392064,equity_%,-2.533230742537825e-06,2012.8091584701056,1.3813057132102671e-06,2.7626114264205344e-08,"Method: equity_%, ATR: 1447905.40, Risk: 2012.81"
2024-01-01 16:00:00,EURUSD,1223341.2153718371,-568.3403405662074,equity_%,-2.8993076463468574e-06,2015.8136970153428,1.6348668506129715e-06,3.269733701225943e-08,"Method: equity_%, ATR: 1223341.22, Risk: 2015.81"
2024-01-01 17:00:00,EURUSD,2620161.691732611,-650.5531126086521,equity_%,-1.1827053652669323e-06,2015.985568149742,7.633116713028034e-07,1.5266233426056068e-08,"Method: equity_%, ATR: 2620161.69, Risk: 2015.99"
2024-01-01 18:00:00,EURUSD,1349001.1374634912,-542.8041419246699,equity_%,-2.759227444470927e-06,2020.4260987674518,1.4825784385627527e-06,2.965156877125505e-08,"Method: equity_%, ATR: 1349001.14, Risk: 2020.43"
2024-01-01 19:00:00,EURUSD,1395284.725159679,-490.9541017027519,equity_%,-2.9498617565321477e-06,2020.716538992751,1.433399193681502e-06,2.866798387363004e-08,"Method: equity_%, ATR: 1395284.73, Risk: 2020.72"
2024-01-01 20:00:00,EURUSD,3554645.8440494114,-749.5462053867363,equity_%,-7.586382398420747e-07,2021.2939562771646,5.626439560351877e-07,1.1252879120703753e-08,"Method: equity_%, ATR: 3554645.84, Risk: 2021.29"
2024-01-01 21:00:00,EURUSD,1815849.4952410217,-815.7283869244659,equity_%,-1.364161205052475e-06,2020.650115612017,1.1014128677743392e-06,2.2028257355486784e-08,"Method: equity_%, ATR: 1815849.50, Risk: 2020.65"
2024-01-01 22:00:00,EURUSD,1603593.66005777,-971.2300841483892,equity_%,-1.2974040992283516e-06,2020.6529195406688,1.2471987448041854e-06,2.4943974896083702e-08,"Method: equity_%, ATR: 1603593.66, Risk: 2020.65"
2024-01-01 23:00:00,EURUSD,2227182.3419724796,-776.1707151495664,equity_%,-1.1685993864307662e-06,2020.1270381740044,8.979956253733233e-07,1.7959912507466467e-08,"Method: equity_%, ATR: 2227182.34, Risk: 2020.13"
2024-01-02 00:00:00,EURUSD,1758318.6402607157,-686.7448899883648,equity_%,-1.6757371033700138e-06,2023.479935824737,1.1374502631124064e-06,2.2749005262248126e-08,"Method: equity_%, ATR: 1758318.64, Risk: 2023.48"
2024-01-02 01:00:00,EURUSD,2302805.086817531,-761.4958863719439,equity_%,-1.1529675512243608e-06,2021.8169192256282,8.68505984917722e-07,1.7370119698354443e-08,"Method: equity_%, ATR: 2302805.09, Risk: 2021.82"
2024-01-02 02:00:00,EURUSD,1185360.5531311824,-842.738792382399,equity_%,-2.0265553374632862e-06,2024.4260784971034,1.6872503431271705e-06,3.3745006862543415e-08,"Method: equity_%, ATR: 1185360.55, Risk: 2024.43"
2024-01-02 03:00:00,EURUSD,3311248.0779810473,-936.0950373758143,equity_%,-6.539732054649962e-07,2027.0833987401388,6.040018605973646e-07,1.2080037211947292e-08,"Method: equity_%, ATR: 3311248.08, Risk: 2027.08"
2024-01-02 04:00:00,EURUSD,783991.5672396069,-888.4511800988755,equity_%,-2.9156166844466926e-06,2030.838493786032,2.5510478474174088e-06,5.102095694834818e-08,"Method: equity_%, ATR: 783991.57, Risk: 2030.84"
2024-01-02 05:00:00,EURUSD,1239615.3206722874,-961.2921700051834,equity_%,-1.705161628394244e-06,2031.9260168429118,1.6134037444094582e-06,3.226807488818917e-08,"Method: equity_%, ATR: 1239615.32, Risk: 2031.93"
2024-01-02 06:00:00,EURUSD,2674755.2770286915,-854.1812480518149,equity_%,-8.888911871377634e-07,2030.8726293267632,7.477319578267146e-07,1.495463915653429e-08,"Method: equity_%, ATR: 2674755.28, Risk: 2030.87"
2024-01-02 07:00:00,EURUSD,1657923.8478029696,-872.6505854194553,equity_%,-1.4041648184933284e-06,2031.5291132320435,1.2063280244447533e-06,2.412656048889507e-08,"Method: equity_%, ATR: 1657923.85, Risk: 2031.53"
2024-01-02 08:00:00,EURUSD,1282393.7536371476,-825.2393177785636,equity_%,-1.9217174606461934e-06,2033.718510292005,1.5595833918619497e-06,3.119166783723899e-08,"Method: equity_%, ATR: 1282393.75, Risk: 2033.72"
2024-01-02 09:00:00,EURUSD,4940815.064568439,-658.0808639102509,equity_%,-6.258390291851202e-07,2034.8879701690053,4.047915118989972e-07,8.095830237979946e-09,"Method: equity_%, ATR: 4940815.06, Risk: 2034.89"
2024-01-02 10:00:00,EURUSD,1889326.238521777,-738.0553975284365,equity_%,-1.4605431481982e-06,2036.621425673377,1.0585784282363084e-06,2.1171568564726174e-08,"Method: equity_%, ATR: 1889326.24, Risk: 2036.62"
2024-01-02 11:00:00,EURUSD,2199103.6145644933,-805.7099829965733,equity_%,-1.151544327969675e-06,2040.3519979451596,9.094614672788287e-07,1.8189229345576573e-08,"Method: equity_%, ATR: 2199103.61, Risk: 2040.35"
2024-01-02 12:00:00,EURUSD,1231642.2605529623,-878.8711373666151,equity_%,-1.8869295418314795e-06,2042.516004654017,1.6238481449167497e-06,3.2476962898335e-08,"Method: equity_%, ATR: 1231642.26, Risk: 2042.52"
2024-01-02 13:00:00,EURUSD,1074181.722513041,-853.5789793812836,equity_%,-2.229158309789914e-06,2043.9128877110786,1.8618823594587081e-06,3.723764718917416e-08,"Method: equity_%, ATR: 1074181.72, Risk: 2043.91"
2024-01-02 14:00:00,EURUSD,1560241.908719347,-805.5255915600831,equity_%,-1.6241248800663357e-06,2041.2241643866373,1.281852505578195e-06,2.56370501115639e-08,"Method: equity_%, ATR: 1560241.91, Risk: 2041.22"
2024-01-02 15:00:00,EURUSD,890957.3686685963,-768.9277983406282,equity_%,-2.9787044428449554e-06,2040.6564632173279,2.2447763162772908e-06,4.489552632554582e-08,"Method: equity_%, ATR: 890957.37, Risk: 2040.66"
2024-01-02 16:00:00,EURUSD,873578.7728649916,-733.0687883747446,equity_%,-3.186865023684484e-06,2040.8471129809395,2.28943291907242e-06,4.57886583814484e-08,"Method: equity_%, ATR: 873578.77, Risk: 2040.85"
2024-01-02 17:00:00,EURUSD,2049383.9925403188,-856.2565663496138,equity_%,-1.1613258650171574e-06,2037.8928866220306,9.759030066009713e-07,1.951806013201943e-08,"Method: equity_%, ATR: 2049383.99, Risk: 2037.89"
2024-01-02 18:00:00,EURUSD,845768.8906201622,-928.9651612457044,equity_%,-2.5922116612671934e-06,2036.6743494490963,2.3647121834115875e-06,4.7294243668231745e-08,"Method: equity_%, ATR: 845768.89, Risk: 2036.67"
2024-01-02 19:00:00,EURUSD,2131014.0835821996,-1022.4027850721543,equity_%,-9.350008114541794e-07,2037.1374443267027,9.385203107799423e-07,1.8770406215598845e-08,"Method: equity_%, ATR: 2131014.08, Risk: 2037.14"
2024-01-02 20:00:00,EURUSD,968175.0506091509,-983.1999636954615,equity_%,-2.1408817061479487e-06,2037.9260082773005,2.065742139029147e-06,4.1314842780582934e-08,"Method: equity_%, ATR: 968175.05, Risk: 2037.93"
2024-01-02 21:00:00,EURUSD,3961205.280811217,-676.9814444430838,equity_%,-7.606988759942336e-07,2039.937628808588,5.048968327110831e-07,1.0097936654221663e-08,"Method: equity_%, ATR: 3961205.28, Risk: 2039.94"
2024-01-02 22:00:00,EURUSD,1042682.1781887611,-740.8074616060895,equity_%,-2.6417094904477293e-06,2040.527043620485,1.9181300321773907e-06,3.8362600643547816e-08,"Method: equity_%, ATR: 1042682.18, Risk: 2040.53"
2024-01-02 23:00:00,EURUSD,1332925.9059849903,-736.2575304551838,equity_%,-2.080773927455624e-06,2042.0231249062767,1.5004584958697033e-06,3.000916991739407e-08,"Method: equity_%, ATR: 1332925.91, Risk: 2042.02"
2024-01-03 00:00:00,EURUSD,4874879.584972318,-933.5937118295593,equity_%,-4.4871833228527566e-07,2042.1875460081185,4.1026654405277104e-07,8.205330881055423e-09,"Method: equity_%, ATR: 4874879.58, Risk: 2042.19"
2024-01-03 01:00:00,EURUSD,2453012.640856143,-925.3096318238728,equity_%,-9.002004458592305e-07,2043.2715724672253,8.153239680419934e-07,1.6306479360839868e-08,"Method: equity_%, ATR: 2453012.64, Risk: 2043.27"
2024-01-03 02:00:00,EURUSD,842337.8834746507,-926.0981695630836,equity_%,-2.621722985204959e-06,2045.1735180887285,2.374344119191201e-06,4.748688238382402e-08,"Method: equity_%, ATR: 842337.88, Risk: 2045.17"
2024-01-03 03:00:00,EURUSD,1885403.4506649156,-978.3837493611402,equity_%,-1.1108453594966545e-06,2049.1187785900547,1.0607809163045023e-06,2.1215618326090046e-08,"Method: equity_%, ATR: 1885403.45, Risk: 2049.12"
2024-01-03 04:00:00,EURUSD,4378194.793694566,-715.5141542476188,equity_%,-6.541052228284231e-07,2049.0894929738524,4.568092773945053e-07,9.136185547890107e-09,"Method: equity_%, ATR: 4378194.79, Risk: 2049.09"
2024-01-03 05:00:00,EURUSD,2480877.573879537,-644.0851984832367,equity_%,-1.2831731125328205e-06,2050.3778569568703,8.061663425303361e-07,1.612332685060672e-08,"Method: equity_%, ATR: 2480877.57, Risk: 2050.38"
2024-01-03 06:00:00,EURUSD,1638362.699857704,-544.7323065483068,equity_%,-2.300489876216158e-06,2053.116112031307,1.2207309164043502e-06,2.4414618328087e-08,"Method: equity_%, ATR: 1638362.70, Risk: 2053.12"
2024-01-03 07:00:00,EURUSD,3120764.4153078026,-408.0775323681509,equity_%,-1.6106907185834984e-06,2051.236924815646,6.408686250681754e-07,1.2817372501363509e-08,"Method: equity_%, ATR: 3120764.42, Risk: 2051.24"
2024-01-03 08:00:00,EURUSD,2027392.6555541959,-286.6321202194242,equity_%,-3.538421053277558e-06,2056.2325770657003,9.86488727045966e-07,1.9729774540919322e-08,"Method: equity_%, ATR: 2027392.66, Risk: 2056.23"
2024-01-03 09:00:00,EURUSD,1128771.4798926287,-325.88530191978793,equity_%,-5.59899536570705e-06,2059.590638570884,1.771837821584794e-06,3.5436756431695884e-08,"Method: equity_%, ATR: 1128771.48, Risk: 2059.59"
2024-01-03 10:00:00,EURUSD,805776.3750053914,-314.1279871141956,equity_%,-8.127341849852696e-06,2057.167661600154,2.4820782316763976e-06,4.9641564633527945e-08,"Method: equity_%, ATR: 805776.38, Risk: 2057.17"
2024-01-03 11:00:00,EURUSD,2797372.3971569478,-263.15753315251186,equity_%,-2.7968640765120598e-06,2058.9104252833613,7.149566507600702e-07,1.4299133015201403e-08,"Method: equity_%, ATR: 2797372.40, Risk: 2058.91"
2024-01-03 12:00:00,EURUSD,670053.6854876328,-242.67818373370926,equity_%,-1.26610558566349e-05,2058.781518415633,2.9848354591833888e-06,5.969670918366778e-08,"Method: equity_%, ATR: 670053.69, Risk: 2058.78"
2024-01-03 13:00:00,EURUSD,2583645.823184807,-352.02234267274997,equity_%,-2.263864137728277e-06,2058.986822351797,7.74099910309936e-07,1.5481998206198725e-08,"Method: equity_%, ATR: 2583645.82, Risk: 2058.99"
2024-01-03 14:00:00,EURUSD,947779.5246824451,-325.0612297173523,equity_%,-6.6886690677442e-06,2060.687825345441,2.110195407175633e-06,4.2203908143512656e-08,"Method: equity_%, ATR: 947779.52, Risk: 2060.69"
2024-01-03 15:00:00,EURUSD,2366019.0810414967,-256.92085772116627,equity_%,-3.395061207746804e-06,2063.78862441719,8.453017205252721e-07,1.6906034410505442e-08,"Method: equity_%, ATR: 2366019.08, Risk: 2063.79"
2024-01-03 16:00:00,EURUSD,1696850.4284889812,-134.69207565402021,equity_%,-9.030129304124492e-06,2063.8568785328434,1.1786542681790574e-06,2.3573085363581146e-08,"Method: equity_%, ATR: 1696850.43, Risk: 2063.86"
2024-01-03 17:00:00,EURUSD,1013803.8503441138,-115.76223117622291,equity_%,-1.7586473590736022e-05,2063.951982121276,1.9727682029626767e-06,3.9455364059253537e-08,"Method: equity_%, ATR: 1013803.85, Risk: 2063.95"
2024-01-03 18:00:00,EURUSD,1651063.270569909,-139.4454681593063,equity_%,-8.972187771537608e-06,2065.6963156460083,1.2113406164681055e-06,2.4226812329362106e-08,"Method: equity_%, ATR: 1651063.27, Risk: 2065.70"
2024-01-03 19:00:00,EURUSD,2177068.3649931084,-56.22730155555287,equity_%,-1.689264561979969e-05,2067.8402282899533,9.186666032907657e-07,1.837333206581532e-08,"Method: equity_%, ATR: 2177068.36, Risk: 2067.84"
2024-01-03 20:00:00,EURUSD,1754664.7476041426,-114.15902780290625,equity_%,-1.0318094389201255e-05,2066.8259655463453,1.1398188757885765e-06,2.279637751577153e-08,"Method: equity_%, ATR: 1754664.75, Risk: 2066.83"
2024-01-03 21:00:00,EURUSD,2500509.6058156057,25.475493522431236,equity_%,3.25151884873774e-05,2071.273311349729,7.998369593735866e-07,1.599673918747173e-08,"Method: equity_%, ATR: 2500509.61, Risk: 2071.27"
2024-01-03 22:00:00,EURUSD,3382065.438942327,-72.67110058855765,equity_%,-8.426234906984886e-06,2070.9866826954094,5.913546133588295e-07,1.1827092267176592e-08,"Method: equity_%, ATR: 3382065.44, Risk: 2070.99"
2024-01-03 23:00:00,EURUSD,1667830.1883612429,-187.2682025386821,equity_%,-6.640110340180105e-06,2073.9160311747823,1.1991628488060505e-06,2.3983256976121013e-08,"Method: equity_%, ATR: 1667830.19, Risk: 2073.92"
2024-01-04 00:00:00,EURUSD,766342.3517666403,-120.65543268252054,equity_%,-2.2450181997275686e-05,2075.8194404745636,2.6097996481460573e-06,5.219599296292115e-08,"Method: equity_%, ATR: 766342.35, Risk: 2075.82"
2024-01-04 01:00:00,EURUSD,1465995.213888878,-202.85778185354525,equity_%,-6.98759981539029e-06,2078.0320883185805,1.364260934177647e-06,2.7285218683552934e-08,"Method: equity_%, ATR: 1465995.21, Risk: 2078.03"
2024-01-04 02:00:00,EURUSD,718447.3184991166,-213.55859373009386,equity_%,-1.3542176064763243e-05,2077.7841854860976,2.7837810073230293e-06,5.5675620146460586e-08,"Method: equity_%, ATR: 718447.32, Risk: 2077.78"
2024-01-04 03:00:00,EURUSD,473519.9117603077,-247.65623148096077,equity_%,-1.76970555877388e-05,2075.3364850484777,4.2236872205965125e-06,8.447374441193024e-08,"Method: equity_%, ATR: 473519.91, Risk: 2075.34"
2024-01-04 04:00:00,EURUSD,1091911.324055521,-247.69541754024536,equity_%,-7.676856814116653e-06,2076.2936820526593,1.8316505708281352e-06,3.6633011416562705e-08,"Method: equity_%, ATR: 1091911.32, Risk: 2076.29"
2024-01-04 05:00:00,EURUSD,1338587.7406452221,-172.95375145342882,equity_%,-8.97250780923925e-06,2077.2591217805366,1.4941119952555113e-06,2.988223990511023e-08,"Method: equity_%, ATR: 1338587.74, Risk: 2077.26"
2024-01-04 06:00:00,EURUSD,2654733.6179942572,0.23048320398496003,equity_%,0.0033934299015796867,2076.3430779651662,7.533712559496156e-07,1.5067425118992312e-08,"Method: equity_%, ATR: 2654733.62, Risk: 2076.34"
2024-01-04 07:00:00,EURUSD,1008848.9272519648,-49.72092843153681,equity_%,-4.1450188179289064e-05,2079.1789643482903,1.9824573788742213e-06,3.964914757748443e-08,"Method: equity_%, ATR: 1008848.93, Risk: 2079.18"
2024-01-04 08:00:00,EURUSD,1836297.7999668121,-24.380450369364056,equity_%,-4.646161969141554e-05,2080.0759054719174,1.0891479584826309e-06,2.1782959169652617e-08,"Method: equity_%, ATR: 1836297.80, Risk: 2080.08"
2024-01-04 09:00:00,EURUSD,4904189.556616831,-158.6709557820634,equity_%,-2.672301263615827e-06,2079.4577601480323,4.0781457912889193e-07,8.156291582577838e-09,"Method: equity_%, ATR: 4904189.56, Risk: 2079.46"
2024-01-04 10:00:00,EURUSD,402400.1721433459,-166.5598450454159,equity_%,-3.105808217638995e-05,2081.6279028368003,4.970176800241392e-06,9.940353600482784e-08,"Method: equity_%, ATR: 402400.17, Risk: 2081.63"
2024-01-04 11:00:00,EURUSD,1208317.2828538455,-256.3475145307486,equity_%,-6.727544732332538e-06,2083.851142839026,1.655194399997599e-06,3.310388799995198e-08,"Method: equity_%, ATR: 1208317.28, Risk: 2083.85"
2024-01-04 12:00:00,EURUSD,283232.52095761005,-267.037807657857,equity_%,-2.754613258056558e-05,2083.4184469607544,7.061336011973463e-06,1.4122672023946925e-07,"Method: equity_%, ATR: 283232.52, Risk: 2083.42"
2024-01-04 13:00:00,EURUSD,1245946.0425231466,-244.84994443132558,equity_%,-6.8406807195044865e-06,2086.885230825573,1.6052059493281348e-06,3.210411898656269e-08,"Method: equity_%, ATR: 1245946.04, Risk: 2086.89"
2024-01-04 14:00:00,EURUSD,1932338.5758975828,-271.89184108864083,equity_%,-3.982533538795134e-06,2092.3717187520338,1.0350153047433666e-06,2.070030609486733e-08,"Method: equity_%, ATR: 1932338.58, Risk: 2092.37"
2024-01-04 15:00:00,EURUSD,1042177.6560142825,-231.05249629062445,equity_%,-8.68443192032294e-06,2091.1916577610864,1.9190586062349732e-06,3.838117212469946e-08,"Method: equity_%, ATR: 1042177.66, Risk: 2091.19"
2024-01-04 16:00:00,EURUSD,1035781.1988496727,-223.8635788335128,equity_%,-9.021395680320534e-06,2091.8242698283334,1.930909734817719e-06,3.861819469635438e-08,"Method: equity_%, ATR: 1035781.20, Risk: 2091.82"
2024-01-04 17:00:00,EURUSD,1624703.652849784,-133.60396391923632,equity_%,-9.644486510250305e-06,2093.498289430131,1.2309937239889465e-06,2.4619874479778928e-08,"Method: equity_%, ATR: 1624703.65, Risk: 2093.50"
2024-01-04 18:00:00,EURUSD,1905662.4164486811,-16.480350008478,equity_%,-6.683627028583409e-05,2099.058809890729,1.0495038275074569e-06,2.0990076550149132e-08,"Method: equity_%, ATR: 1905662.42, Risk: 2099.06"
2024-01-04 19:00:00,EURUSD,2071965.5725180514,-45.86504109842995,equity_%,-2.208327785772522e-05,2098.591255325114,9.652670037221747e-07,1.9305340074443495e-08,"Method: equity_%, ATR: 2071965.57, Risk: 2098.59"
2024-01-04 20:00:00,EURUSD,1628352.5168757075,-31.854287564556138,equity_%,-4.044171407491923e-05,2097.712086347925,1.228235274163709e-06,2.4564705483274175e-08,"Method: equity_%, ATR: 1628352.52, Risk: 2097.71"
2024-01-04 21:00:00,EURUSD,1501785.778156816,72.90136370457472,equity_%,1.9152142084539096e-05,2096.8192480533553,1.331747862504502e-06,2.663495725009004e-08,"Method: equity_%, ATR: 1501785.78, Risk: 2096.82"
2024-01-04 22:00:00,EURUSD,879405.638393913,70.40543253066492,equity_%,3.392173661481808e-05,2100.2620952401394,2.274263335009615e-06,4.54852667001923e-08,"Method: equity_%, ATR: 879405.64, Risk: 2100.26"
2024-01-04 23:00:00,EURUSD,3211203.511850378,-126.82696778863867,equity_%,-5.155942855704244e-06,2099.8464326836715,6.228194484153228e-07,1.2456388968306458e-08,"Method: equity_%, ATR: 3211203.51, Risk: 2099.85"
2024-01-05 00:00:00,EURUSD,1157029.5632471351,-133.8412955704924,equity_%,-1.3555267490112796e-05,2099.146164278236,1.728564302529244e-06,3.4571286050584885e-08,"Method: equity_%, ATR: 1157029.56, Risk: 2099.15"
2024-01-05 01:00:00,EURUSD,2036690.341613899,-65.13757812151366,equity_%,-1.5833919208665987e-05,2100.6080989356265,9.819853117264625e-07,1.9639706234529247e-08,"Method: equity_%, ATR: 2036690.34, Risk: 2100.61"
2024-01-05 02:00:00,EURUSD,4871196.195378931,-164.18867614398138,equity_%,-2.628453381764002e-06,2102.224541558794,4.105767700133498e-07,8.211535400266994e-09,"Method: equity_%, ATR: 4871196.20, Risk: 2102.22"
2024-01-05 03:00:00,EURUSD,519885.87606439524,-163.3675919862431,equity_%,-2.4788702690644808e-05,2105.36658250302,3.846998143400748e-06,7.693996286801495e-08,"Method: equity_%, ATR: 519885.88, Risk: 2105.37"
2024-01-05 04:00:00,EURUSD,577538.7675155867,-174.35383596150947,equity_%,-2.0919881150812e-05,2106.550434577034,3.4629709943168853e-06,6.92594198863377e-08,"Method: equity_%, ATR: 577538.77, Risk: 2106.55"
2024-01-05 05:00:00,EURUSD,2029110.9706946923,-115.75321915772507,equity_%,-8.97514927011132e-06,2108.048298788955,9.856533372914911e-07,1.9713066745829822e-08,"Method: equity_%, ATR: 2029110.97, Risk: 2108.05"
2024-01-05 06:00:00,EURUSD,1758306.2522638282,13.844197922377631,equity_%,8.663250032495755e-05,2108.837757557796,1.137458276921321e-06,2.274916553842642e-08,"Method: equity_%, ATR: 1758306.25, Risk: 2108.84"
2024-01-05 07:00:00,EURUSD,835736.6216002966,36.74421028586052,equity_%,6.86204265064209e-05,2107.2291437107433,2.393098433535595e-06,4.78619686707119e-08,"Method: equity_%, ATR: 835736.62, Risk: 2107.23"
2024-01-05 08:00:00,EURUSD,1783623.488777955,-25.76384933688375,equity_%,-4.5869249465420446e-05,2107.829934366016,1.1213128850250199e-06,2.2426257700500397e-08,"Method: equity_%, ATR: 1783623.49, Risk: 2107.83"
2024-01-05 09:00:00,EURUSD,2323755.9824238447,-114.28768962603534,equity_%,-7.941041445922123e-06,2108.9556015118546,8.606755679715801e-07,1.7213511359431603e-08,"Method: equity_%, ATR: 2323755.98, Risk: 2108.96"
2024-01-05 10:00:00,EURUSD,1377163.2821329306,-110.09822501422587,equity_%,-1.3909926031577447e-05,2109.0679545524717,1.4522606185828806e-06,2.904521237165761e-08,"Method: equity_%, ATR: 1377163.28, Risk: 2109.07"
2024-01-05 11:00:00,EURUSD,3727614.391814931,-29.07745747718954,equity_%,-1.9438581178844588e-05,2106.939046579224,5.365361836759688e-07,1.0730723673519374e-08,"Method: equity_%, ATR: 3727614.39, Risk: 2106.94"
2024-01-05 12:00:00,EURUSD,275874.2033528848,-28.862182947892517,equity_%,-0.0002644538230300654,2105.6690656437017,7.249681107159184e-06,1.449936221431837e-07,"Method: equity_%, ATR: 275874.20, Risk: 2105.67"
2024-01-05 13:00:00,EURUSD,656197.112171665,-49.941652338617175,equity_%,-6.42810347179164e-05,2106.5903030479117,3.0478646780097206e-06,6.095729356019441e-08,"Method: equity_%, ATR: 656197.11, Risk: 2106.59"
2024-01-05 14:00:00,EURUSD,1845293.8848473856,-40.89755479073695,equity_%,-2.7951656229385682e-05,2109.455809239722,1.0838381985780057e-06,2.167676397156011e-08,"Method: equity_%, ATR: 1845293.88, Risk: 2109.46"
2024-01-05 15:00:00,EURUSD,806201.5191399993,-46.9166035466679,equity_%,-5.588534078067567e-05,2113.820377431968,2.4807693269214668e-06,4.961538653842934e-08,"Method: equity_%, ATR: 806201.52, Risk: 2113.82"
2024-01-05 16:00:00,EURUSD,1415109.5908595507,-40.97001911232983,equity_%,-3.6470501635948764e-05,2114.452716271328,1.4133181012399056e-06,2.8266362024798113e-08,"Method: equity_%, ATR: 1415109.59, Risk: 2114.45"
2024-01-05 17:00:00,EURUSD,4201782.894419066,43.33813343270241,equity_%,1.160927418932488e-05,2114.018967729903,4.759884197387876e-07,9.519768394775751e-09,"Method: equity_%, ATR: 4201782.89, Risk: 2114.02"
2024-01-05 18:00:00,EURUSD,3551541.6231720555,164.76171099977287,equity_%,3.6131671778852026e-06,2114.273948732836,5.631357343388538e-07,1.1262714686777074e-08,"Method: equity_%, ATR: 3551541.62, Risk: 2114.27"
2024-01-05 19:00:00,EURUSD,3491808.2930775937,-31.47622102798431,equity_%,-1.9226655427921994e-05,2113.1811182604483,5.727691305289985e-07,1.145538261057997e-08,"Method: equity_%, ATR: 3491808.29, Risk: 2113.18"
2024-01-05 20:00:00,EURUSD,2952962.3753377995,-91.34334762408302,equity_%,-7.84387869618368e-06,2115.7566093430714,6.77285974485609e-07,1.354571948971218e-08,"Method: equity_%, ATR: 2952962.38, Risk: 2115.76"
2024-01-05 21:00:00,EURUSD,991212.2492076088,-175.9536731468266,equity_%,-1.2161361234555397e-05,2121.0318326018296,2.0177313200062175e-06,4.035462640012435e-08,"Method: equity_%, ATR: 991212.25, Risk: 2121.03"
2024-01-05 22:00:00,EURUSD,3285758.207775497,66.03626222434235,equity_%,9.773502965089932e-06,2120.6467628331197,6.086875154925131e-07,1.2173750309850265e-08,"Method: equity_%, ATR: 3285758.21, Risk: 2120.65"
2024-01-05 23:00:00,EURUSD,2139093.901531102,6.49215047090582,equity_%,0.00015260415681917492,2119.262679744796,9.349753176185756e-07,1.8699506352371513e-08,"Method: equity_%, ATR: 2139093.90, Risk: 2119.26"
