timestamp,pair,atr,entry_price,method,position_size,risk_amount,portfolio_exposure,margin_used_pct,decision_reason
2024-01-01 21:00:00,EURUSD,544180.5528923476,25.735531923566796,equity_%,0.00014374221101411038,2013.0774657245458,3.6752507772831973e-06,7.350501554566394e-08,"Method: equity_%, ATR: 544180.55, Risk: 2013.08"
2024-01-01 22:00:00,EURUSD,1303810.5308241493,-37.39398995812859,equity_%,-4.1372747893493477e-05,2017.1149972586,1.53396521405283e-06,3.067930428105661e-08,"Method: equity_%, ATR: 1303810.53, Risk: 2017.11"
2024-01-01 23:00:00,EURUSD,2023980.2467892515,-150.0852498229723,equity_%,-6.645494981146923e-06,2018.6992258019484,9.88151936350519e-07,1.976303872701038e-08,"Method: equity_%, ATR: 2023980.25, Risk: 2018.70"
2024-01-02 00:00:00,EURUSD,506065.4844173246,-128.24919580778612,equity_%,-3.1133646333038896e-05,2020.6512134616335,3.952057711074223e-06,7.904115422148447e-08,"Method: equity_%, ATR: 506065.48, Risk: 2020.65"
2024-01-02 01:00:00,EURUSD,495223.2329529863,-84.82014576440636,equity_%,-4.8122013490180636e-05,2021.3606919236472,4.038582737877867e-06,8.077165475755733e-08,"Method: equity_%, ATR: 495223.23, Risk: 2021.36"
2024-01-02 02:00:00,EURUSD,478121.7485792108,-75.91976043971239,equity_%,-5.565193584227324e-05,2020.1034202448511,4.183034982079797e-06,8.366069964159594e-08,"Method: equity_%, ATR: 478121.75, Risk: 2020.10"
2024-01-02 03:00:00,EURUSD,630814.2910525928,-133.00098190499418,equity_%,-2.4046344965415797e-05,2017.4623751836496,3.170505215826276e-06,6.341010431652554e-08,"Method: equity_%, ATR: 630814.29, Risk: 2017.46"
2024-01-02 04:00:00,EURUSD,1111900.2735821134,-124.11325883117502,equity_%,-1.4610267885749149e-05,2016.2398544809546,1.798722464161981e-06,3.597444928323962e-08,"Method: equity_%, ATR: 1111900.27, Risk: 2016.24"
2024-01-02 05:00:00,EURUSD,639456.0231783156,-152.56994466368104,equity_%,-2.069437546432093e-05,2018.9799008166053,3.1276583963652647e-06,6.25531679273053e-08,"Method: equity_%, ATR: 639456.02, Risk: 2018.98"
2024-01-02 06:00:00,EURUSD,467224.78472977114,-155.30951183280484,equity_%,-2.7868624537790524e-05,2022.2715019285,4.280594834361667e-06,8.561189668723335e-08,"Method: equity_%, ATR: 467224.78, Risk: 2022.27"
2024-01-02 07:00:00,EURUSD,387725.1429562853,-126.60483726655953,equity_%,-4.131058362371709e-05,2027.848914978406,5.158293281551497e-06,1.0316586563102994e-07,"Method: equity_%, ATR: 387725.14, Risk: 2027.85"
2024-01-02 08:00:00,EURUSD,384822.65932214813,-113.0284932595499,equity_%,-4.65700425837287e-05,2025.6070960157274,5.197199155379599e-06,1.03943983107592e-07,"Method: equity_%, ATR: 384822.66, Risk: 2025.61"
2024-01-02 09:00:00,EURUSD,789515.0548598495,-134.18525368800653,equity_%,-1.9121816063161696e-05,2025.789630013887,2.533200586472704e-06,5.0664011729454083e-08,"Method: equity_%, ATR: 789515.05, Risk: 2025.79"
2024-01-02 10:00:00,EURUSD,1147679.7524163686,-218.81629677078718,equity_%,-8.0585687694202e-06,2023.7567020042636,1.7426464096705758e-06,3.4852928193411514e-08,"Method: equity_%, ATR: 1147679.75, Risk: 2023.76"
2024-01-02 11:00:00,EURUSD,529086.9245412222,-201.4224360791749,equity_%,-1.896545871131455e-05,2021.1485031868945,3.7800971961917695e-06,7.560194392383538e-08,"Method: equity_%, ATR: 529086.92, Risk: 2021.15"
2024-01-02 12:00:00,EURUSD,1403766.830170417,-86.77829903409896,equity_%,-1.6579090781304134e-05,2019.6067750679647,1.4247380384085587e-06,2.8494760768171177e-08,"Method: equity_%, ATR: 1403766.83, Risk: 2019.61"
2024-01-02 13:00:00,EURUSD,362573.89494202373,-56.66220439051958,equity_%,-9.830283683890767e-05,2019.5566934344056,5.516116929267078e-06,1.1032233858534154e-07,"Method: equity_%, ATR: 362573.89, Risk: 2019.56"
2024-01-02 14:00:00,EURUSD,2288044.946461628,-223.80942862697572,equity_%,-3.944871873663636e-06,2020.113785086741,8.741087027564389e-07,1.748217405512878e-08,"Method: equity_%, ATR: 2288044.95, Risk: 2020.11"
2024-01-02 15:00:00,EURUSD,60715.00987536894,-218.5414002224404,equity_%,-0.00015209362427575472,2018.0912539268086,3.294078357403622e-05,6.588156714807245e-07,"Method: equity_%, ATR: 60715.01, Risk: 2018.09"
2024-01-02 16:00:00,EURUSD,368059.9422239649,-212.47948888400677,equity_%,-2.5781887125857284e-05,2016.2773400477276,5.4338975002691214e-06,1.0867795000538244e-07,"Method: equity_%, ATR: 368059.94, Risk: 2016.28"
2024-01-02 17:00:00,EURUSD,1385822.0948814924,-165.17965441432113,equity_%,-8.793897136278606e-06,2013.0076052847426,1.4431866885273096e-06,2.8863733770546194e-08,"Method: equity_%, ATR: 1385822.09, Risk: 2013.01"
2024-01-02 18:00:00,EURUSD,779844.9813038161,-228.38637864198557,equity_%,-1.1314335215910143e-05,2015.1506619095735,2.5646122600625284e-06,5.129224520125057e-08,"Method: equity_%, ATR: 779844.98, Risk: 2015.15"
2024-01-02 19:00:00,EURUSD,799140.6972049094,-232.04032646852627,equity_%,-1.085812063579047e-05,2013.4524535566177,2.502688208716238e-06,5.0053764174324764e-08,"Method: equity_%, ATR: 799140.70, Risk: 2013.45"
2024-01-02 20:00:00,EURUSD,351507.2775882305,-235.48141322905525,equity_%,-2.440326002936416e-05,2019.9415476912532,5.689782623342664e-06,1.1379565246685326e-07,"Method: equity_%, ATR: 351507.28, Risk: 2019.94"
2024-01-02 21:00:00,EURUSD,2425005.639009451,-213.21720266816453,equity_%,-3.906672194332911e-06,2019.9562608907277,8.247403502191219e-07,1.6494807004382437e-08,"Method: equity_%, ATR: 2425005.64, Risk: 2019.96"
2024-01-02 22:00:00,EURUSD,1183339.090162648,-223.93501055237192,equity_%,-7.626453463741864e-06,2020.9419236603571,1.6901326226999767e-06,3.380265245399953e-08,"Method: equity_%, ATR: 1183339.09, Risk: 2020.94"
2024-01-02 23:00:00,EURUSD,375757.03032145865,-239.37977753016992,equity_%,-2.2463026832684998e-05,2020.518586377724,5.322588371238213e-06,1.0645176742476424e-07,"Method: equity_%, ATR: 375757.03, Risk: 2020.52"
2024-01-03 00:00:00,EURUSD,750777.097599437,-176.08667364796455,equity_%,-1.5261017159409122e-05,2017.5345757171413,2.6639065128583107e-06,5.327813025716622e-08,"Method: equity_%, ATR: 750777.10, Risk: 2017.53"
2024-01-03 01:00:00,EURUSD,544297.3545658162,-195.01163909662824,equity_%,-1.898248330115076e-05,2014.8827680517234,3.6744620991138048e-06,7.34892419822761e-08,"Method: equity_%, ATR: 544297.35, Risk: 2014.88"
2024-01-03 02:00:00,EURUSD,671256.4182909821,-160.01923181733778,equity_%,-1.875470178792914e-05,2014.5163451880069,2.9794873397143778e-06,5.9589746794287555e-08,"Method: equity_%, ATR: 671256.42, Risk: 2014.52"
2024-01-03 03:00:00,EURUSD,658588.2850710328,-162.61974486967293,equity_%,-1.8804199921916863e-05,2013.9196365419339,3.0367986272095438e-06,6.073597254419088e-08,"Method: equity_%, ATR: 658588.29, Risk: 2013.92"
2024-01-03 04:00:00,EURUSD,1057101.0006394996,-196.15805688399607,equity_%,-9.7050202929882e-06,2012.422121013396,1.8919668024059085e-06,3.783933604811817e-08,"Method: equity_%, ATR: 1057101.00, Risk: 2012.42"
2024-01-03 05:00:00,EURUSD,1193206.0660415143,-267.66051225994875,equity_%,-6.301035267998981e-06,2012.3877631045596,1.676156413313453e-06,3.3523128266269065e-08,"Method: equity_%, ATR: 1193206.07, Risk: 2012.39"
2024-01-03 06:00:00,EURUSD,1283069.9770326428,-209.06784646948336,equity_%,-7.5025874656384025e-06,2012.559161493182,1.558761436087377e-06,3.117522872174754e-08,"Method: equity_%, ATR: 1283069.98, Risk: 2012.56"
2024-01-03 07:00:00,EURUSD,952185.1922651501,-208.51105802466648,equity_%,-1.0130249045143951e-05,2011.2712128972294,2.100431739798648e-06,4.200863479597296e-08,"Method: equity_%, ATR: 952185.19, Risk: 2011.27"
2024-01-03 08:00:00,EURUSD,341469.84701606643,-216.78700811803319,equity_%,-2.726839885294078e-05,2018.5766697020254,5.857032524180381e-06,1.1714065048360762e-07,"Method: equity_%, ATR: 341469.85, Risk: 2018.58"
2024-01-03 09:00:00,EURUSD,767011.9003243928,-278.51557921252385,equity_%,-9.431661605506246e-06,2014.8364816024769,2.607521472814358e-06,5.2150429456287154e-08,"Method: equity_%, ATR: 767011.90, Risk: 2014.84"
2024-01-03 10:00:00,EURUSD,613348.1314953039,-228.78239116411413,equity_%,-1.4354882008064466e-05,2014.3237274509352,3.26079089068736e-06,6.521581781374719e-08,"Method: equity_%, ATR: 613348.13, Risk: 2014.32"
2024-01-03 11:00:00,EURUSD,409164.33441508445,-203.64192283304138,equity_%,-2.416374316395755e-05,2013.3958571448031,4.8880115684058195e-06,9.776023136811638e-08,"Method: equity_%, ATR: 409164.33, Risk: 2013.40"
2024-01-03 12:00:00,EURUSD,722586.4339041413,-153.8363111505475,equity_%,-1.809975923043497e-05,2011.9698058218523,2.7678349691593033e-06,5.5356699383186076e-08,"Method: equity_%, ATR: 722586.43, Risk: 2011.97"
2024-01-03 13:00:00,EURUSD,1045042.1492861196,-113.2695251390537,equity_%,-1.6983180363034393e-05,2010.323311552833,1.913798406472144e-06,3.8275968129442875e-08,"Method: equity_%, ATR: 1045042.15, Risk: 2010.32"
2024-01-03 14:00:00,EURUSD,663628.6864206168,-92.94909274639345,equity_%,-3.261482276837532e-05,2011.802431904096,3.01373349423351e-06,6.02746698846702e-08,"Method: equity_%, ATR: 663628.69, Risk: 2011.80"
2024-01-03 15:00:00,EURUSD,176054.63166573187,-98.49781178524822,equity_%,-0.00011596012958016373,2010.8641401631132,1.1360110103762126e-05,2.272022020752425e-07,"Method: equity_%, ATR: 176054.63, Risk: 2010.86"
2024-01-03 16:00:00,EURUSD,424426.74909842067,-80.29986095704,equity_%,-5.89669379269613e-05,2009.6763253724444,4.712238340887932e-06,9.424476681775862e-08,"Method: equity_%, ATR: 424426.75, Risk: 2009.68"
2024-01-03 17:00:00,EURUSD,456836.25802793726,-56.80238667830386,equity_%,-7.735365585487806e-05,2007.2801664674762,4.3779362186214485e-06,8.755872437242895e-08,"Method: equity_%, ATR: 456836.26, Risk: 2007.28"
2024-01-03 18:00:00,EURUSD,1149449.8648106023,-104.3755833191008,equity_%,-1.6705658256332255e-05,2004.2529987407604,1.7399627954452324e-06,3.4799255908904646e-08,"Method: equity_%, ATR: 1149449.86, Risk: 2004.25"
2024-01-03 19:00:00,EURUSD,842700.8747790729,-154.7291390478413,equity_%,-1.5376037991160446e-05,2004.8874493151739,2.3733213763713382e-06,4.7466427527426767e-08,"Method: equity_%, ATR: 842700.87, Risk: 2004.89"
2024-01-03 20:00:00,EURUSD,1092351.0585811099,-180.47198996286227,equity_%,-1.0171419697522495e-05,2005.1811610016841,1.830913225458732e-06,3.661826450917464e-08,"Method: equity_%, ATR: 1092351.06, Risk: 2005.18"
2024-01-03 21:00:00,EURUSD,316359.72786494676,-177.57411839412944,equity_%,-3.570997642459781e-05,2006.0900504208537,6.321917184268774e-06,1.264383436853755e-07,"Method: equity_%, ATR: 316359.73, Risk: 2006.09"
2024-01-03 22:00:00,EURUSD,293744.6786422143,-169.36748635625173,equity_%,-4.0346371750501825e-05,2007.264185027185,6.808633978476362e-06,1.3617267956952723e-07,"Method: equity_%, ATR: 293744.68, Risk: 2007.26"
2024-01-03 23:00:00,EURUSD,722514.5387129649,-191.18646462196713,equity_%,-1.4521159932224516e-05,2005.880431514361,2.7681103878721325e-06,5.536220775744265e-08,"Method: equity_%, ATR: 722514.54, Risk: 2005.88"
2024-01-04 00:00:00,EURUSD,215347.83679447885,-193.62438812925853,equity_%,-4.808454767326771e-05,2004.9618203786335,9.287300164100263e-06,1.8574600328200526e-07,"Method: equity_%, ATR: 215347.84, Risk: 2004.96"
2024-01-04 01:00:00,EURUSD,2952495.7481245142,-382.51391671237525,equity_%,-1.7743520466173807e-06,2003.9012354543231,6.773930161526705e-07,1.3547860323053408e-08,"Method: equity_%, ATR: 2952495.75, Risk: 2003.90"
2024-01-04 02:00:00,EURUSD,437302.36011914484,-418.74878392485954,equity_%,-1.0952320880043117e-05,2005.587154168068,4.573494639853056e-06,9.146989279706112e-08,"Method: equity_%, ATR: 437302.36, Risk: 2005.59"
2024-01-04 03:00:00,EURUSD,174201.25769861272,-426.84497138518026,equity_%,-2.6948228239577954e-05,2003.787543945843,1.148097336622115e-05,2.29619467324423e-07,"Method: equity_%, ATR: 174201.26, Risk: 2003.79"
2024-01-04 04:00:00,EURUSD,772251.9146093037,-392.7745868709246,equity_%,-6.602350502258724e-06,2002.631072881645,2.5898284771645226e-06,5.1796569543290455e-08,"Method: equity_%, ATR: 772251.91, Risk: 2002.63"
2024-01-04 05:00:00,EURUSD,328811.62774966296,-420.0595523195801,equity_%,-1.4486958087818415e-05,2000.9453896979742,6.0825099577156e-06,1.2165019915431197e-07,"Method: equity_%, ATR: 328811.63, Risk: 2000.95"
2024-01-04 06:00:00,EURUSD,618334.9331848689,-443.1778777103986,equity_%,-7.295614622156921e-06,1999.2345173876665,3.2344929789079904e-06,6.46898595781598e-08,"Method: equity_%, ATR: 618334.93, Risk: 1999.23"
2024-01-04 07:00:00,EURUSD,487944.676790799,-425.67116112367296,equity_%,-9.632980887987942e-06,2000.8084420875805,4.09882532821949e-06,8.197650656438982e-08,"Method: equity_%, ATR: 487944.68, Risk: 2000.81"
2024-01-04 08:00:00,EURUSD,654675.7442059715,-420.18269420783776,equity_%,-7.2707221143112356e-06,2000.0550907727559,3.0549474571197305e-06,6.109894914239461e-08,"Method: equity_%, ATR: 654675.74, Risk: 2000.06"
2024-01-04 09:00:00,EURUSD,1079398.335397479,-320.9919137274717,equity_%,-5.772880000105199e-06,2000.1767096016304,1.8528840877483081e-06,3.7057681754966164e-08,"Method: equity_%, ATR: 1079398.34, Risk: 2000.18"
2024-01-04 10:00:00,EURUSD,1463575.2494050069,-259.7109681040453,equity_%,-5.259450336630217e-06,1999.151495614299,1.3665166863221196e-06,2.7330333726442393e-08,"Method: equity_%, ATR: 1463575.25, Risk: 1999.15"
2024-01-04 11:00:00,EURUSD,593143.6900403673,-302.2242562237795,equity_%,-1.1148416719153222e-05,1998.4920549613191,3.3718642439977517e-06,6.743728487995503e-08,"Method: equity_%, ATR: 593143.69, Risk: 1998.49"
2024-01-04 12:00:00,EURUSD,449884.64902014984,-266.49385927774114,equity_%,-1.666919426570923e-05,1998.4946434179083,4.445584005491199e-06,8.891168010982399e-08,"Method: equity_%, ATR: 449884.65, Risk: 1998.49"
2024-01-04 13:00:00,EURUSD,366391.41627626173,-253.3979726229453,equity_%,-2.1552306972730543e-05,2000.9774325317942,5.458643164533052e-06,1.0917286329066104e-07,"Method: equity_%, ATR: 366391.42, Risk: 2000.98"
2024-01-04 14:00:00,EURUSD,574930.1552481452,-241.99737820606126,equity_%,-1.4368161590269835e-05,1999.0651706159445,3.4786834222267944e-06,6.957366844453589e-08,"Method: equity_%, ATR: 574930.16, Risk: 1999.07"
2024-01-04 15:00:00,EURUSD,643946.9585547417,-245.39663001006664,equity_%,-1.2667488209508254e-05,2001.747060287148,3.105845867319181e-06,6.21169173463836e-08,"Method: equity_%, ATR: 643946.96, Risk: 2001.75"
2024-01-04 16:00:00,EURUSD,786629.4379569249,-239.33444814225015,equity_%,-1.06411444807059e-05,2003.3819071582102,2.542493203908698e-06,5.0849864078173966e-08,"Method: equity_%, ATR: 786629.44, Risk: 2003.38"
2024-01-04 17:00:00,EURUSD,886430.9893390805,-207.94667293914333,equity_%,-1.088745029775942e-05,2006.887796432608,2.2562388093981145e-06,4.512477618796229e-08,"Method: equity_%, ATR: 886430.99, Risk: 2006.89"
2024-01-04 18:00:00,EURUSD,880579.6538818881,-238.95040788839916,equity_%,-9.554829463603309e-06,2010.4781753140962,2.27123121819058e-06,4.542462436381161e-08,"Method: equity_%, ATR: 880579.65, Risk: 2010.48"
2024-01-04 19:00:00,EURUSD,1123945.2387046816,-202.55617576017517,equity_%,-8.840271883054646e-06,2012.5944134057522,1.7794461252444554e-06,3.5588922504889106e-08,"Method: equity_%, ATR: 1123945.24, Risk: 2012.59"
2024-01-04 20:00:00,EURUSD,497749.4800025616,-179.41312938478876,equity_%,-2.2552205925480823e-05,2013.974951677407,4.018085563825616e-06,8.036171127651233e-08,"Method: equity_%, ATR: 497749.48, Risk: 2013.97"
2024-01-04 21:00:00,EURUSD,1054796.2743808816,-135.0663324306664,equity_%,-1.4137765501707176e-05,2014.1716010784617,1.8961007434102958e-06,3.792201486820591e-08,"Method: equity_%, ATR: 1054796.27, Risk: 2014.17"
2024-01-04 22:00:00,EURUSD,1962158.3959188112,-84.73127455439933,equity_%,-1.2110086365867209e-05,2013.3767200191357,1.01928570300945e-06,2.0385714060189e-08,"Method: equity_%, ATR: 1962158.40, Risk: 2013.38"
2024-01-04 23:00:00,EURUSD,693801.8367507966,-87.54099667437323,equity_%,-3.316949953897117e-05,2014.5861830362803,2.882667491003444e-06,5.765334982006887e-08,"Method: equity_%, ATR: 693801.84, Risk: 2014.59"
2024-01-05 00:00:00,EURUSD,335798.86997907877,-104.0330213551244,equity_%,-5.7600691766126496e-05,2012.2324165420273,5.95594618923109e-06,1.191189237846218e-07,"Method: equity_%, ATR: 335798.87, Risk: 2012.23"
2024-01-05 01:00:00,EURUSD,645799.9799685564,-124.97459477847414,equity_%,-2.491360104932367e-05,2010.741632556851,3.096934131365843e-06,6.193868262731686e-08,"Method: equity_%, ATR: 645799.98, Risk: 2010.74"
2024-01-05 02:00:00,EURUSD,841475.9792378544,-71.27351108460499,equity_%,-3.354403789791068e-05,2011.8019129935597,2.376776104543649e-06,4.753552209087298e-08,"Method: equity_%, ATR: 841475.98, Risk: 2011.80"
2024-01-05 03:00:00,EURUSD,801674.2580421724,-53.11315826950511,equity_%,-4.729035642766894e-05,2013.597449656799,2.494778870515747e-06,4.9895577410314935e-08,"Method: equity_%, ATR: 801674.26, Risk: 2013.60"
2024-01-05 04:00:00,EURUSD,533320.8986337421,-81.95887026217535,equity_%,-4.616238796319618e-05,2017.7754429136055,3.7500874335200193e-06,7.500174867040038e-08,"Method: equity_%, ATR: 533320.90, Risk: 2017.78"
2024-01-05 05:00:00,EURUSD,901626.8001250242,-94.25399245291041,equity_%,-2.3813115082349216e-05,2023.6843745735807,2.218212679262273e-06,4.436425358524547e-08,"Method: equity_%, ATR: 901626.80, Risk: 2023.68"
2024-01-05 06:00:00,EURUSD,959738.8318950454,-155.52588041492447,equity_%,-1.3564223187475682e-05,2024.6532862058361,2.083900258626521e-06,4.167800517253042e-08,"Method: equity_%, ATR: 959738.83, Risk: 2024.65"
2024-01-05 07:00:00,EURUSD,710076.3924113335,-164.70572114224842,equity_%,-1.7309116679954147e-05,2024.3642749571266,2.8165983567039062e-06,5.6331967134078126e-08,"Method: equity_%, ATR: 710076.39, Risk: 2024.36"
2024-01-05 08:00:00,EURUSD,431571.43530477496,-136.8223261155942,equity_%,-3.4293081876141384e-05,2024.9587372746682,4.634227004823904e-06,9.268454009647806e-08,"Method: equity_%, ATR: 431571.44, Risk: 2024.96"
2024-01-05 09:00:00,EURUSD,456810.6168298054,-125.50358861576481,equity_%,-3.528852995467511e-05,2023.1398286339547,4.378181956189391e-06,8.756363912378782e-08,"Method: equity_%, ATR: 456810.62, Risk: 2023.14"
2024-01-05 10:00:00,EURUSD,975123.7237332074,-60.606999592454926,equity_%,-3.4198536790437485e-05,2021.1103762449563,2.051021784541464e-06,4.1020435690829275e-08,"Method: equity_%, ATR: 975123.72, Risk: 2021.11"
2024-01-05 11:00:00,EURUSD,2346798.759995321,38.13073560430169,equity_%,2.259341139087249e-05,2021.7751018038512,8.522247557366136e-07,1.7044495114732273e-08,"Method: equity_%, ATR: 2346798.76, Risk: 2021.78"
2024-01-05 12:00:00,EURUSD,1123984.7141155535,92.90473780604182,equity_%,1.9381661058857874e-05,2023.900983645308,1.7793836294061786e-06,3.558767258812357e-08,"Method: equity_%, ATR: 1123984.71, Risk: 2023.90"
2024-01-05 13:00:00,EURUSD,385562.21785675833,114.4781172382873,equity_%,4.590264259748706e-05,2026.0708882534298,5.187230250716701e-06,1.0374460501433402e-07,"Method: equity_%, ATR: 385562.22, Risk: 2026.07"
2024-01-05 14:00:00,EURUSD,592716.5841874293,103.06278187546626,equity_%,3.318100907974747e-05,2026.9289662728156,3.3742939768453624e-06,6.748587953690725e-08,"Method: equity_%, ATR: 592716.58, Risk: 2026.93"
2024-01-05 15:00:00,EURUSD,1183974.9750847295,178.72860813852571,equity_%,9.57057907813334e-06,2025.232146788511,1.6892248924913917e-06,3.378449784982783e-08,"Method: equity_%, ATR: 1183974.98, Risk: 2025.23"
2024-01-05 16:00:00,EURUSD,1209774.5658305697,262.37433313410816,equity_%,6.393084376290249e-06,2029.2531733291914,1.65320056850997e-06,3.30640113701994e-08,"Method: equity_%, ATR: 1209774.57, Risk: 2029.25"
2024-01-05 17:00:00,EURUSD,478944.3477975402,242.86615733690726,equity_%,1.745055779307928e-05,2029.8379467118846,4.175850512062921e-06,8.351701024125842e-08,"Method: equity_%, ATR: 478944.35, Risk: 2029.84"
2024-01-05 18:00:00,EURUSD,841752.8023550406,256.6059964811553,equity_%,9.421294789958166e-06,2034.9885258392717,2.3759944658389454e-06,4.7519889316778906e-08,"Method: equity_%, ATR: 841752.80, Risk: 2034.99"
2024-01-05 19:00:00,EURUSD,491878.6937327485,275.02063471842223,equity_%,1.5033318107874877e-05,2033.6590250234071,4.066043163655828e-06,8.132086327311653e-08,"Method: equity_%, ATR: 491878.69, Risk: 2033.66"
2024-01-05 20:00:00,EURUSD,733017.21703549,317.0102506412471,equity_%,8.742288868453677e-06,2031.4803860830432,2.7284488733955175e-06,5.456897746791035e-08,"Method: equity_%, ATR: 733017.22, Risk: 2031.48"
2024-01-05 21:00:00,EURUSD,2405743.261347442,437.08059955261245,equity_%,1.9311326315426656e-06,2030.593120851859,8.313439061156562e-07,1.662687812231312e-08,"Method: equity_%, ATR: 2405743.26, Risk: 2030.59"
2024-01-05 22:00:00,EURUSD,1138313.8787341,469.8281727225944,equity_%,3.793625405664228e-06,2028.8761234982367,1.7569846396181756e-06,3.5139692792363505e-08,"Method: equity_%, ATR: 1138313.88, Risk: 2028.88"
2024-01-05 23:00:00,EURUSD,984799.009855625,508.05133738684435,equity_%,4.0530482564680515e-06,2027.8553682043807,2.0308712539152603e-06,4.06174250783052e-08,"Method: equity_%, ATR: 984799.01, Risk: 2027.86"
2024-01-06 00:00:00,EURUSD,424537.7727635071,511.02831253778004,equity_%,9.340349304157243e-06,2026.3964557909733,4.711006012447612e-06,9.422012024895224e-08,"Method: equity_%, ATR: 424537.77, Risk: 2026.40"
